abonnement_id,adherent_id,panier_id,date_debut,nb,montant,mr_no,annee,qte,mois_depart,mois_nb,nb_initial,piece,abonnement_id_prec,reste_prec
29021,259553,11,01-01-2025,25,78.75,5,2025,1,1,12,0,AFA250250,0,0
29022,14747,11,01-01-2025,50,157.5,41,2025,1,1,12,0,AFA250250,0,0
29023,155215,11,01-01-2025,50,157.5,41,2025,1,1,12,0,AFA250250,0,0
29026,260475,7,01-01-2025,24,60,5,2025,1,1,12,50,AFA250156,0,0
29027,260475,7,01-01-2025,24,60,5,2025,1,1,12,50,AFA250156,0,0
29028,260475,7,01-01-2025,24,60,5,2025,1,1,12,50,AFA250160,0,0
29029,260475,7,01-01-2025,24,60,5,2025,1,1,12,50,AFA250156,0,0
29030,260475,7,01-01-2025,24,60,5,2025,1,1,12,50,AFA250156,0,0
29031,260475,7,01-01-2025,24,60,5,2025,1,1,12,50,AFA250156,0,0
29032,260475,7,01-01-2025,24,60,5,2025,1,1,12,50,AFA250156,0,0
29033,260475,7,01-01-2025,24,60,5,2025,1,1,12,50,AFA250156,0,0
29034,260475,7,01-01-2025,24,60,5,2025,1,1,12,50,AFA250156,0,0
29035,260475,7,01-01-2025,24,60,5,2025,1,1,12,50,AFA250156,0,0
29036,260475,7,01-01-2025,24,60,5,2025,1,1,12,50,AFA250156,0,0
29037,260475,7,01-01-2025,24,60,5,2025,1,1,12,50,AFA250156,0,0
29038,260475,7,01-01-2025,24,60,5,2025,1,1,12,50,AFA250156,0,0
29039,260475,7,01-01-2025,24,60,5,2025,1,1,12,50,AFA250156,0,0
29040,260475,7,01-01-2025,24,60,5,2025,1,1,12,50,AFA250156,0,0
29041,260376,11,01-01-2025,50,157.5,41,2025,1,1,12,0,AFA250251,0,0
29042,260376,9,01-01-2025,12,210,41,2025,1,1,12,0,AFA250260,0,0
29043,242178,8,01-01-2025,50,725,41,2025,1,1,12,0,AFA250274,0,0
29044,242178,11,01-01-2025,50,157.5,41,2025,1,1,12,0,AFA250247,0,0
29045,44513,11,01-01-2025,50,157.5,41,2025,1,1,12,0,AFA250247,0,0
29046,259715,11,01-01-2025,26,81.9,41,2025,1,1,12,0,AFA250247,0,0
29047,258281,9,01-01-2025,25,437.5,41,2025,1,1,12,0,AFA250259,0,0
29049,258061,8,01-01-2025,50,725,41,2025,1,1,12,0,AFA250271,0,0
29050,259436,9,01-01-2025,44,770,41,2025,1,1,12,0,AFA250259,0,0
29051,258038,8,01-01-2025,25,362.5,41,2025,1,1,12,0,AFA250271,0,0
29052,443,11,01-01-2025,50,157.5,41,2025,1,1,12,0,AFA250246,0,0
29053,443,9,01-01-2025,24,420,41,2025,1,1,12,0,AFA250259,0,0
29054,2336,11,01-01-2025,25,78.75,43,2025,1,1,12,0,AFA250246,0,0
29055,259318,8,01-01-2025,50,725,41,2025,1,1,12,0,AFA250271,0,0
29056,49909,11,01-01-2025,50,157.5,41,2025,1,1,12,0,AFA250246,0,0
29057,577,10,01-01-2025,13,305.5,41,2025,1,1,12,0,AFA250254,0,0
29058,259382,11,01-01-2025,50,157.5,41,2025,1,1,12,0,AFA250246,0,0
29059,259243,11,01-01-2025,17,53.55,41,2025,1,1,12,0,AFA250246,0,0
29060,258942,9,01-01-2025,25,437.5,41,2025,1,1,12,0,AFA250259,0,0
29061,259852,11,01-01-2025,50,157.5,41,2025,1,1,12,0,AFA250246,0,0
29062,259852,8,01-01-2025,25,362.5,41,2025,1,1,12,0,AFA250271,0,0
29063,260015,10,01-01-2025,50,1175,41,2025,1,1,12,0,AFA250254,0,0
29064,260519,10,01-01-2025,3,70.5,41,2025,1,1,12,0,AFA250254,0,0
29065,518,11,01-01-2025,50,157.5,41,2025,1,1,12,0,AFA250246,0,0
29066,257961,1,01-01-2025,21,298.2,41,2025,1,1,12,50,AFA250173,0,0
29067,257961,11,01-01-2025,50,157.5,41,2025,1,1,12,0,AFA250246,0,0
29068,257961,10,01-01-2025,18,423,41,2025,1,1,12,0,AFA250254,0,0
29069,1573,11,01-01-2025,50,157.5,41,2025,1,1,12,0,AFA250246,0,0
29071,260342,1,01-01-2025,38,539.6,41,2025,1,1,12,50,,0,0
29072,258903,8,01-01-2025,25,362.5,41,2025,1,1,12,0,AFA250274,0,0
29073,259190,11,01-01-2025,4,12.6,41,2025,1,1,12,0,AFA250252,0,0
29074,66778,8,01-01-2025,50,725,41,2025,1,1,12,0,AFA250271,0,0
29075,66778,11,01-01-2025,50,157.5,41,2025,1,1,12,0,AFA250246,0,0
29077,260158,11,01-01-2025,50,157.5,41,2025,1,1,12,0,AFA250245,0,0
29078,257725,8,01-01-2025,50,725,41,2025,1,1,12,0,AFA250271,0,0
29079,257725,11,01-01-2025,100,315,41,2025,1,1,12,0,AFA250247,0,0
29080,68942,2,01-01-2025,25,417.5,41,2025,1,1,12,25,AFA250166,0,0
29082,113,8,01-01-2025,25,362.5,41,2025,1,1,12,0,AFA250275,0,0
29083,258622,9,01-01-2025,50,875,5,2025,1,1,12,0,AFA250258,0,0
29084,258770,9,01-01-2025,50,875,41,2025,1,1,12,0,AFA250258,0,0
29085,258346,11,01-01-2025,50,157.5,41,2025,1,1,12,0,AFA250245,0,0
29086,592,11,01-01-2025,50,157.5,41,2025,1,1,12,0,AFA250245,0,0
29087,259270,8,01-01-2025,29,420.5,41,2025,1,1,12,0,AFA250271,0,0
29088,258911,9,01-01-2025,4,70,44,2025,1,1,12,0,AFA250258,0,0
29089,258911,11,01-01-2025,4,12.6,44,2025,1,1,12,0,AFA250245,0,0
29090,54,11,01-01-2025,50,157.5,41,2025,1,1,12,0,AFA250245,0,0
29092,258818,8,01-01-2025,45,652.5,41,2025,1,1,12,0,AFA250270,0,0
29093,260800,11,01-01-2025,68,214.2,44,2025,1,1,12,0,AFA250251,0,0
29097,380,11,01-01-2025,50,157.5,41,2025,1,1,12,0,AFA250245,0,0
29098,258126,2,01-01-2025,25,417.5,41,2025,1,1,12,25,AFA250168,0,0
29099,260422,8,01-01-2025,40,580,41,2025,1,1,12,0,AFA250274,0,0
29100,260422,11,01-01-2025,21,66.15,41,2025,1,1,12,0,AFA250245,0,0
29101,451,11,01-01-2025,50,157.5,41,2025,1,1,12,0,AFA250247,0,0
29102,173,9,01-01-2025,50,875,41,2025,1,1,12,0,AFA250258,0,0
29103,351,11,01-01-2025,50,157.5,41,2025,1,1,12,0,AFA250245,0,0
29104,237779,8,01-01-2025,50,725,41,2025,1,1,12,0,AFA250270,0,0
29105,473,11,01-01-2025,50,157.5,41,2025,1,1,12,0,AFA250244,0,0
29106,24312,11,01-01-2025,50,157.5,41,2025,1,1,12,0,AFA250244,0,0
29107,260196,8,01-01-2025,3,43.5,41,2025,1,1,12,0,AFA250275,0,0
29108,185,11,01-01-2025,50,157.5,5,2025,1,1,12,0,AFA250251,0,0
29109,258794,9,01-01-2025,25,437.5,41,2025,1,1,12,0,AFA250258,0,0
29110,47476,9,01-01-2025,25,437.5,40,2025,1,1,12,0,AFA250258,0,0
29111,85,11,01-01-2025,50,157.5,41,2025,1,1,12,0,AFA250244,0,0
29112,85,9,01-01-2025,25,437.5,41,2025,1,1,12,0,AFA250258,0,0
29113,260737,2,01-01-2025,25,417.5,41,2025,1,1,12,25,AFA250165,0,0
29114,259057,11,01-01-2025,50,157.5,41,2025,1,1,12,0,AFA250249,0,0
29115,260402,8,01-01-2025,50,725,20,2025,1,1,12,0,AFA250270,0,0
29116,260402,11,01-01-2025,25,78.75,20,2025,1,1,12,0,AFA250244,0,0
29117,257824,11,01-01-2025,50,157.5,41,2025,1,1,12,0,AFA250244,0,0
29118,257660,8,01-01-2025,25,362.5,41,2025,1,1,12,0,AFA250270,0,0
29119,249807,8,01-01-2025,25,362.5,41,2025,1,1,12,0,AFA250270,0,0
29120,478,1,01-01-2025,50,710,41,2025,1,1,12,50,AFA250173,0,0
29121,259402,9,01-01-2025,50,875,41,2025,1,1,12,0,AFA250260,0,0
29122,154,1,01-01-2025,50,710,5,2025,1,1,12,50,AFA250173,0,0
29123,258339,8,01-01-2025,50,725,41,2025,1,1,12,0,AFA250270,0,0
29124,123107,8,01-01-2025,50,725,41,2025,1,1,12,0,AFA250270,0,0
29125,115,8,01-01-2025,12,174,41,2025,1,1,12,0,AFA250270,0,0
29126,77,11,01-01-2025,25,78.75,41,2025,1,1,12,0,AFA250244,0,0
29127,336,11,01-01-2025,25,78.75,41,2025,1,1,12,0,AFA250244,0,0
29128,48803,8,01-01-2025,50,725,41,2025,1,1,12,0,AFA250270,0,0
29129,165,11,01-01-2025,50,157.5,41,2025,1,1,12,0,AFA250244,0,0
29130,20,1,01-01-2025,50,710,5,2025,1,1,12,50,AFA250189,0,0
29131,251610,8,01-01-2025,17,246.5,41,2025,1,1,12,0,AFA250269,0,0
29132,257879,10,01-01-2025,50,1175,41,2025,1,1,12,0,AFA250254,0,0
29133,257879,11,01-01-2025,50,157.5,41,2025,1,1,12,0,AFA250244,0,0
29134,259392,11,01-01-2025,50,157.5,41,2025,1,1,12,0,AFA250244,0,0
29135,259392,8,01-01-2025,25,362.5,41,2025,1,1,12,0,AFA250269,0,0
29137,259380,2,01-01-2025,25,417.5,41,2025,1,1,12,25,AFA250165,0,0
29138,259380,8,01-01-2025,25,362.5,41,2025,1,1,12,0,AFA250269,0,0
29139,260635,11,01-01-2025,50,157.5,41,2025,1,1,12,0,AFA250249,0,0
29140,259744,11,01-01-2025,25,78.75,41,2025,1,1,12,0,AFA250249,0,0
29141,257867,11,01-01-2025,50,157.5,41,2025,1,1,12,0,AFA250250,0,0
29142,260682,2,01-01-2025,17,283.9,41,2025,1,1,12,25,AFA250167,0,0
29143,259291,9,01-01-2025,25,437.5,41,2025,1,1,12,0,AFA250261,0,0
29145,260444,8,01-01-2025,25,362.5,41,2025,1,1,12,0,AFA250269,0,0
29146,1571,11,01-01-2025,100,315,41,2025,1,1,12,0,AFA250243,0,0
29147,260201,9,01-01-2025,25,437.5,41,2025,1,1,12,0,AFA250258,0,0
29148,260515,11,01-01-2025,25,78.75,41,2025,1,1,12,0,AFA250249,0,0
29149,258724,1,01-01-2025,50,710,5,2025,1,1,12,50,AFA250173,0,0
29150,259545,8,01-01-2025,50,725,41,2025,1,1,12,0,AFA250269,0,0
29153,258768,11,01-01-2025,150,472.5,41,2025,1,1,12,0,AFA250250,0,0
29156,258284,8,01-01-2025,25,362.5,41,2025,1,1,12,0,AFA250274,0,0
29158,1589,,01-01-2025,12,212.4,41,2025,1,1,12,0,AFA250163,0,0
29159,1589,8,01-01-2025,12,174,41,2025,1,1,12,0,AFA250271,0,0
29160,258723,11,01-01-2025,50,157.5,41,2025,1,1,12,0,AFA250251,0,0
29162,506,11,01-01-2025,50,157.5,41,2025,1,1,12,0,AFA250250,0,0
29166,260391,8,01-01-2025,50,725,41,2025,1,1,12,0,AFA250269,0,0
29167,125845,9,01-01-2025,50,875,41,2025,1,1,12,0,AFA250258,0,0
29168,125845,11,01-01-2025,50,157.5,41,2025,1,1,12,0,AFA250243,0,0
29171,257801,17,01-01-2025,12,196,5,2025,1,1,12,12,AFA250163,0,0
29172,258522,11,01-01-2025,12,37.8,41,2025,1,1,12,0,AFA250243,0,0
29173,259435,3,01-01-2025,50,1220,41,2025,1,1,12,50,AFA250229,0,0
29174,259435,9,01-01-2025,9,157.5,41,2025,1,1,12,0,AFA250258,0,0
29178,258466,11,01-01-2025,50,157.5,41,2025,1,1,12,0,AFA250243,0,0
29179,258466,4,01-01-2025,25,675,41,2025,1,1,12,25,AFA250227,0,0
29180,506,9,01-01-2025,25,437.5,41,2025,1,1,12,0,AFA250260,0,0
29181,1559,8,01-01-2025,50,725,41,2025,1,1,12,0,AFA250273,0,0
29182,259230,11,01-01-2025,100,315,41,2025,1,1,12,0,AFA250250,0,0
29183,260586,9,01-01-2025,50,875,41,2025,1,1,12,0,AFA250260,0,0
29184,149,8,01-01-2025,21,304.5,41,2025,1,1,12,0,AFA250269,0,0
29185,210622,10,01-01-2025,4,94,5,2025,1,1,12,0,AFA250255,0,0
29186,259383,11,01-01-2025,50,157.5,41,2025,1,1,12,0,AFA250243,0,0
29187,259383,8,01-01-2025,25,362.5,41,2025,1,1,12,0,AFA250269,0,0
29188,363,4,01-01-2025,25,675,41,2025,1,1,12,25,AFA250227,0,0
29189,363,9,01-01-2025,25,437.5,41,2025,1,1,12,0,AFA250257,0,0
29190,596,1,01-01-2025,35,497,5,2025,1,1,12,50,AFA250181,0,0
29191,258155,8,01-01-2025,35,507.5,5,2025,1,1,12,0,AFA250274,0,0
29192,259421,8,01-01-2025,25,362.5,5,2025,1,1,12,0,AFA250269,0,0
29193,259645,8,01-01-2025,45,652.5,41,2025,1,1,12,0,AFA250269,0,0
29194,259645,10,01-01-2025,50,1175,41,2025,1,1,12,0,AFA250254,0,0
29195,259645,11,01-01-2025,50,157.5,41,2025,1,1,12,0,AFA250243,0,0
29197,259348,11,01-01-2025,38,119.7,41,2025,1,1,12,0,AFA250243,0,0
29198,112452,1,01-01-2025,50,710,44,2025,1,1,12,50,AFA250177,0,0
29199,112452,9,01-01-2025,12,210,44,2025,1,1,12,0,AFA250257,0,0
29200,258342,11,01-01-2025,38,119.7,41,2025,1,1,12,0,AFA250252,0,0
29201,257664,11,01-01-2025,25,78.75,5,2025,1,1,12,0,AFA250243,0,0
29202,259024,9,01-01-2025,25,437.5,44,2025,1,1,12,0,AFA250257,0,0
29203,54513,8,01-01-2025,47,681.5,41,2025,1,1,12,0,AFA250268,0,0
29204,260375,11,01-01-2025,50,157.5,41,2025,1,1,12,0,AFA250243,0,0
29205,259489,8,01-01-2025,41,594.5,41,2025,1,1,12,0,AFA250268,0,0
29206,260265,11,01-01-2025,25,78.75,41,2025,1,1,12,0,AFA250242,0,0
29207,260265,8,01-01-2025,10,145,41,2025,1,1,12,0,AFA250268,0,0
29208,258846,11,01-01-2025,12,37.8,41,2025,1,1,12,0,AFA250249,0,0
29209,258846,8,01-01-2025,25,362.5,41,2025,1,1,12,0,AFA250268,0,0
29210,266,9,01-01-2025,8,140,43,2025,1,1,12,0,AFA250257,0,0
29211,120,11,01-01-2025,100,315,41,2025,1,1,12,0,AFA250242,0,0
29212,120,9,01-01-2025,25,437.5,41,2025,1,1,12,0,AFA250257,0,0
29213,586,9,01-01-2025,50,875,43,2025,1,1,12,0,AFA250257,0,0
29214,586,11,01-01-2025,100,315,43,2025,1,1,12,0,AFA250242,0,0
29215,202,8,01-01-2025,40,580,41,2025,1,1,12,0,AFA250268,0,0
29216,260486,2,01-01-2025,25,417.5,41,2025,1,1,12,25,AFA250165,0,0
29217,260486,8,01-01-2025,25,362.5,41,2025,1,1,12,0,AFA250268,0,0
29218,259191,8,01-01-2025,50,725,41,2025,1,1,12,0,AFA250273,0,0
29219,259958,11,01-01-2025,16,50.4,41,2025,1,1,12,0,AFA250242,0,0
29220,259958,8,01-01-2025,9,130.5,41,2025,1,1,12,0,AFA250268,0,0
29221,260766,2,01-01-2025,2,33.4,5,2025,1,1,12,25,AFA250165,0,0
29222,258036,8,01-01-2025,50,725,41,2025,1,1,12,0,AFA250273,0,0
29223,244231,8,01-01-2025,50,725,41,2025,1,1,12,0,AFA250275,0,0
29224,244231,11,01-01-2025,50,157.5,41,2025,1,1,12,0,AFA250242,0,0
29225,260658,8,01-01-2025,25,362.5,41,2025,1,1,12,0,AFA250268,0,0
29226,137401,8,01-01-2025,25,362.5,41,2025,1,1,12,0,AFA250268,0,0
29227,362,11,01-01-2025,50,157.5,41,2025,1,1,12,0,AFA250242,0,0
29229,258425,11,01-01-2025,100,315,41,2025,1,1,12,0,AFA250242,0,0
29231,260393,8,01-01-2025,25,362.5,41,2025,1,1,12,0,AFA250267,0,0
29232,65196,8,01-01-2025,25,362.5,41,2025,1,1,12,0,AFA250267,0,0
29233,260076,8,01-01-2025,25,362.5,40,2025,1,1,12,0,AFA250267,0,0
29234,260739,2,01-01-2025,25,417.5,41,2025,1,1,12,25,AFA250165,0,0
29235,260739,8,01-01-2025,25,362.5,41,2025,1,1,12,0,AFA250267,0,0
29236,356,10,01-01-2025,50,1175,41,2025,1,1,12,0,AFA250254,0,0
29237,356,11,01-01-2025,50,157.5,41,2025,1,1,12,0,AFA250242,0,0
29239,260081,7,01-01-2025,25,62.5,5,2025,1,1,12,50,AFA250156,0,0
29241,260081,7,01-01-2025,25,62.5,5,2025,1,1,12,50,AFA250156,0,0
29242,260081,7,01-01-2025,25,62.5,5,2025,1,1,12,50,AFA250156,0,0
29243,260081,7,01-01-2025,25,62.5,5,2025,1,1,12,50,AFA250156,0,0
29244,260081,7,01-01-2025,25,62.5,5,2025,1,1,12,50,AFA250156,0,0
29245,260081,7,01-01-2025,25,62.5,5,2025,1,1,12,50,AFA250156,0,0
29247,260081,7,01-01-2025,25,62.5,5,2025,1,1,12,50,AFA250156,0,0
29248,260081,9,01-01-2025,100,1750,5,2025,1,1,12,0,AFA250257,0,0
29249,260018,8,01-01-2025,25,362.5,5,2025,1,1,12,0,AFA250267,0,0
29250,178012,8,01-01-2025,25,362.5,41,2025,1,1,12,0,AFA250267,0,0
29252,258065,8,01-01-2025,35,507.5,41,2025,1,1,12,0,AFA250267,0,0
29253,258151,11,01-01-2025,50,157.5,41,2025,1,1,12,0,AFA250242,0,0
29255,258151,8,01-01-2025,41,594.5,41,2025,1,1,12,0,AFA250267,0,0
29256,539,11,01-01-2025,12,37.8,5,2025,1,1,12,0,AFA250242,0,0
29257,258757,11,01-01-2025,50,157.5,41,2025,1,1,12,0,AFA250241,0,0
29258,258757,9,01-01-2025,44,770,41,2025,1,1,12,0,AFA250257,0,0
29260,260799,7,01-01-2025,18,45,5,2025,1,1,12,50,AFA250156,0,0
29261,260802,7,01-01-2025,19,47.5,5,2025,1,1,12,50,AFA250281,0,0
29262,260806,7,01-01-2025,9,22.5,5,2025,1,1,12,50,AFA250155,0,0
29265,257882,9,01-01-2025,20,350,5,2025,1,1,12,0,AFA250261,0,0
29266,260809,7,01-01-2025,25,62.5,5,2025,1,1,12,50,,0,0
29267,259857,11,01-01-2025,50,157.5,41,2025,1,1,12,0,AFA250241,0,0
29268,259857,8,01-01-2025,25,362.5,41,2025,1,1,12,0,AFA250267,0,0
29269,260810,7,01-01-2025,8,20,13,2025,1,1,12,50,AFA250281,0,0
29270,259463,9,01-01-2025,24,420,41,2025,1,1,12,0,AFA250257,0,0
29271,259811,4,01-01-2025,25,675,41,2025,1,1,12,25,AFA250226,0,0
29272,259811,11,01-01-2025,75,236.25,41,2025,1,1,12,0,AFA250241,0,0
29273,260811,7,01-01-2025,25,62.5,5,2025,1,1,12,50,,0,0
29274,259811,10,01-01-2025,25,587.5,41,2025,1,1,12,0,AFA250254,0,0
29275,260812,7,01-01-2025,25,62.5,5,2025,1,1,12,50,,0,0
29276,260681,13,01-01-2025,4,74,41,2025,1,1,12,50,,0,0
29277,260681,9,01-01-2025,12,210,41,2025,1,1,12,0,AFA250260,0,0
29278,260689,7,01-01-2025,6,15,5,2025,1,1,12,50,AFA250159,0,0
29281,260714,2,01-01-2025,25,417.5,41,2025,1,1,12,25,AFA250165,0,0
29283,260714,11,01-01-2025,75,236.25,41,2025,1,1,12,0,AFA250241,0,0
29284,260714,9,01-01-2025,25,437.5,41,2025,1,1,12,0,AFA250260,0,0
29285,260793,7,01-01-2025,50,125,5,2025,1,1,12,50,AFA250159,0,0
29286,260742,7,01-01-2025,32,80,5,2025,1,1,12,50,AFA250155,0,0
29287,260791,7,01-01-2025,11,27.5,40,2025,1,1,12,50,AFA250155,0,0
29288,260734,7,01-01-2025,8,20,40,2025,1,1,12,50,AFA250155,0,0
29289,260406,7,01-01-2025,21,52.5,40,2025,1,1,12,50,AFA250161,0,0
29290,89,9,01-01-2025,50,875,41,2025,1,1,12,0,AFA250257,0,0
29291,260759,8,01-01-2025,50,725,41,2025,1,1,12,0,AFA250267,0,0
29292,260759,11,01-01-2025,21,66.15,41,2025,1,1,12,0,AFA250241,0,0
29293,111932,8,01-01-2025,19,275.5,41,2025,1,1,12,0,AFA250266,0,0
29294,111932,11,01-01-2025,50,157.5,41,2025,1,1,12,0,AFA250241,0,0
29295,258801,8,01-01-2025,25,362.5,41,2025,1,1,12,0,AFA250266,0,0
29296,258799,9,01-01-2025,25,437.5,41,2025,1,1,12,0,AFA250256,0,0
29297,1579,11,01-01-2025,25,78.75,41,2025,1,1,12,0,AFA250241,0,0
29298,258809,11,01-01-2025,50,157.5,5,2025,1,1,12,0,AFA250241,0,0
29299,258809,8,01-01-2025,25,362.5,5,2025,1,1,12,0,AFA250266,0,0
29300,260224,8,01-01-2025,36,522,41,2025,1,1,12,0,AFA250266,0,0
29301,260224,11,01-01-2025,4,12.6,41,2025,1,1,12,0,AFA250241,0,0
29302,431,8,01-01-2025,50,725,41,2025,1,1,12,0,AFA250266,0,0
29303,431,11,01-01-2025,100,315,41,2025,1,1,12,0,AFA250241,0,0
29304,258095,9,01-01-2025,29,507.5,41,2025,1,1,12,0,AFA250256,0,0
29305,260224,,01-01-2025,36,637.2,41,2025,1,1,12,0,AFA250162,0,0
29306,259607,11,01-01-2025,50,157.5,41,2025,1,1,12,0,AFA250251,0,0
29307,259412,9,01-01-2025,25,437.5,41,2025,1,1,12,0,AFA250256,0,0
29309,169,11,01-01-2025,100,315,20,2025,1,1,12,0,AFA250240,0,0
29310,169,8,01-01-2025,50,725,20,2025,1,1,12,0,AFA250266,0,0
29312,260719,11,01-01-2025,50,157.5,41,2025,1,1,12,0,AFA250240,0,0
29313,260223,8,01-01-2025,2,29,41,2025,1,1,12,0,AFA250266,0,0
29317,260368,11,01-01-2025,50,157.5,41,2025,1,1,12,0,AFA250240,0,0
29318,258602,8,01-01-2025,30,435,41,2025,1,1,12,0,AFA250266,0,0
29319,257701,8,01-01-2025,50,725,41,2025,1,1,12,0,AFA250265,0,0
29320,457,9,01-01-2025,50,875,41,2025,1,1,12,0,AFA250256,0,0
29321,457,11,01-01-2025,50,157.5,41,2025,1,1,12,0,AFA250240,0,0
29322,260680,8,01-01-2025,50,725,41,2025,1,1,12,0,AFA250265,0,0
29323,260680,11,01-01-2025,50,157.5,41,2025,1,1,12,0,AFA250240,0,0
29324,259427,11,01-01-2025,8,25.2,41,2025,1,1,12,0,AFA250240,0,0
29325,259165,8,01-01-2025,25,362.5,20,2025,1,1,12,0,AFA250265,0,0
29327,299,11,01-01-2025,50,157.5,41,2025,1,1,12,0,AFA250245,0,0
29328,156,11,01-01-2025,50,157.5,41,2025,1,1,12,0,AFA250240,0,0
29330,258282,8,01-01-2025,50,725,41,2025,1,1,12,0,AFA250265,0,0
29331,258604,8,01-01-2025,25,362.5,41,2025,1,1,12,0,AFA250265,0,0
29332,119994,9,01-01-2025,50,875,41,2025,1,1,12,0,AFA250256,0,0
29333,258127,8,01-01-2025,50,725,41,2025,1,1,12,0,AFA250265,0,0
29334,258531,11,01-01-2025,50,157.5,41,2025,1,1,12,0,AFA250240,0,0
29336,257772,8,01-01-2025,50,725,20,2025,1,1,12,0,AFA250265,0,0
29337,257772,13,01-01-2025,50,925,20,2025,1,1,12,50,AFA250235,0,0
29338,531,8,01-01-2025,25,362.5,41,2025,1,1,12,0,AFA250274,0,0
29339,260783,2,01-01-2025,4,66.8,41,2025,1,1,12,25,AFA250165,0,0
29340,260783,10,01-01-2025,3,70.5,41,2025,1,1,12,0,AFA250254,0,0
29342,260162,8,01-01-2025,25,362.5,41,2025,1,1,12,0,AFA250265,0,0
29345,259117,2,01-01-2025,19,317.3,41,2025,1,1,12,25,,0,0
29346,258986,8,01-01-2025,34,493,41,2025,1,1,12,0,AFA250275,0,0
29347,260772,3,01-01-2025,50,1220,41,2025,1,1,12,50,AFA250228,0,0
29349,260772,11,01-01-2025,200,630,41,2025,1,1,12,0,AFA250240,0,0
29350,260775,11,01-01-2025,50,157.5,41,2025,1,1,12,0,AFA250249,0,0
29351,260775,10,01-01-2025,25,587.5,41,2025,1,1,12,0,AFA250253,0,0
29355,258184,3,01-01-2025,27,658.8,0,2025,1,1,12,50,,0,0
29356,259543,8,01-01-2025,50,725,41,2025,1,1,12,0,AFA250264,0,0
29358,498,,01-01-2025,12,336,0,2025,1,1,12,0,,0,0
29359,498,,01-01-2025,12,212.4,0,2025,1,1,12,0,,0,0
29360,260249,11,01-01-2025,34,107.1,44,2025,1,1,12,0,AFA250243,0,0
29361,90954,,01-01-2025,12,212.4,0,2025,1,1,12,0,,0,0
29362,260249,8,01-01-2025,43,623.5,44,2025,1,1,12,0,AFA250264,0,0
29363,139,8,01-01-2025,25,362.5,41,2025,1,1,12,0,AFA250264,0,0
29364,139,11,01-01-2025,50,157.5,41,2025,1,1,12,0,AFA250239,0,0
29365,259040,8,01-01-2025,25,362.5,41,2025,1,1,12,0,AFA250264,0,0
29366,258663,,01-01-2025,12,212.4,0,2025,1,1,12,0,,0,0
29367,82665,,01-01-2025,12,212.4,0,2025,1,1,12,0,,0,0
29368,259039,3,01-01-2025,50,1220,0,2025,1,1,12,50,,0,0
29369,260175,3,01-01-2025,50,1220,0,2025,1,1,12,50,,0,0
29370,257535,1,01-01-2025,50,710,0,2025,1,1,12,50,,0,0
29371,257538,1,01-01-2025,50,710,0,2025,1,1,12,50,,0,0
29372,260749,8,01-01-2025,50,725,44,2025,1,1,12,0,AFA250264,0,0
29373,257539,1,01-01-2025,50,710,0,2025,1,1,12,50,,0,0
29374,257886,1,01-01-2025,23,326.6,0,2025,1,1,12,50,,0,0
29375,260592,,01-01-2025,12,212.4,0,2025,1,1,12,0,,0,0
29376,185999,,01-01-2025,12,212.4,0,2025,1,1,12,0,,0,0
29377,260594,9,01-01-2025,25,437.5,20,2025,1,1,12,0,AFA250256,0,0
29378,260559,1,01-01-2025,27,383.4,0,2025,1,1,12,50,,0,0
29379,257860,7,01-01-2025,50,125,0,2025,1,1,12,50,,0,0
29380,258948,8,01-01-2025,50,725,41,2025,1,1,12,0,AFA250264,0,0
29383,54498,8,01-01-2025,29,420.5,5,2025,1,1,12,0,AFA250266,0,0
29384,54498,11,01-01-2025,50,157.5,5,2025,1,1,12,0,AFA250239,0,0
29385,258075,8,01-01-2025,11,159.5,5,2025,1,1,12,0,AFA250264,0,0
29386,260813,1,01-01-2025,50,710,41,2025,1,1,12,50,AFA250172,0,0
29387,260813,8,01-01-2025,25,362.5,41,2025,1,1,12,0,AFA250264,0,0
29388,259337,10,01-01-2025,46,1081,41,2025,1,1,12,0,AFA250253,0,0
29389,166,2,01-01-2025,8,133.6,41,2025,1,1,12,25,,0,0
29390,258685,9,01-01-2025,10,175,41,2025,1,1,12,0,AFA250261,0,0
29391,259452,11,01-01-2025,50,157.5,41,2025,1,1,12,0,AFA250239,0,0
29393,258634,8,01-01-2025,50,725,41,2025,1,1,12,0,AFA250264,0,0
29394,260142,11,01-01-2025,100,315,41,2025,1,1,12,0,AFA250239,0,0
29395,260492,10,01-01-2025,50,1175,41,2025,1,1,12,0,AFA250253,0,0
29396,436,8,01-01-2025,50,725,41,2025,1,1,12,0,AFA250263,0,0
29397,260225,11,01-01-2025,50,157.5,41,2025,1,1,12,0,AFA250239,0,0
29398,260225,8,01-01-2025,25,362.5,41,2025,1,1,12,0,AFA250263,0,0
29399,259605,8,01-01-2025,50,725,41,2025,1,1,12,0,AFA250263,0,0
29400,259605,11,01-01-2025,100,315,41,2025,1,1,12,0,AFA250239,0,0
29401,458,11,01-01-2025,50,157.5,41,2025,1,1,12,0,AFA250239,0,0
29402,458,8,01-01-2025,50,725,41,2025,1,1,12,0,AFA250263,0,0
29403,342,8,01-01-2025,50,725,41,2025,1,1,12,0,AFA250263,0,0
29404,342,11,01-01-2025,50,157.5,41,2025,1,1,12,0,AFA250239,0,0
29405,258060,8,01-01-2025,50,725,41,2025,1,1,12,0,AFA250263,0,0
