abonnement_id,adherent_id,panier_id,date_debut,nb,montant,mr_no,annee,qte,mois_depart,mois_nb,nb_initial,piece,abonnement_id_prec,reste_prec
30141,257736,35,01-01-2026,25,550,41,2026,1,1,12,25,AFA260153,0,0
30142,259412,21,01-01-2026,50,1450,41,2026,1,1,12,50,AFA260161,0,0
30143,258414,21,01-01-2026,50,1450,41,2026,1,1,12,50,AFA260161,0,0
30145,2945,21,01-01-2026,50,1450,20,2026,1,1,12,50,AFA260161,0,0
30146,258298,21,01-01-2026,50,1450,44,2026,1,1,12,50,AFA260161,0,0
30147,260605,33,01-01-2026,50,950,41,2026,1,1,12,50,AFA260154,0,0
30148,258466,23,01-01-2026,25,800,41,2026,1,1,12,25,AFA260157,0,0
30149,260290,21,01-01-2026,50,1450,41,2026,1,1,12,50,AFA260161,0,0
30150,259743,35,01-01-2026,25,550,41,2026,1,1,12,25,AFA260153,0,0
30151,259645,27,01-01-2026,50,2450,41,2026,1,1,12,50,AFA260163,0,0
30153,259605,21,01-01-2026,50,1450,41,2026,1,1,12,50,AFA260161,0,0
30154,260759,21,01-01-2026,50,1450,41,2026,1,1,12,50,AFA260161,0,0
30155,258399,21,01-01-2026,50,1450,41,2026,1,1,12,50,AFA260161,0,0
30156,258399,11,01-01-2026,50,157.5,41,2026,1,1,12,0,AFA260236,0,0
30157,112452,21,01-01-2026,50,1450,44,2026,1,1,12,50,AFA260160,0,0
30158,457,25,01-01-2026,20,660,43,2026,1,1,12,0,AFA260156,0,0
30159,260711,21,01-01-2026,50,1450,41,2026,1,1,12,50,AFA260160,0,0
30160,155215,23,01-01-2026,25,800,41,2026,1,1,12,25,AFA260157,0,0
30161,239121,27,01-01-2026,50,2450,5,2026,1,1,12,50,AFA260163,0,0
30162,239121,1,01-01-2026,50,710,5,2026,1,1,12,50,AFA260217,0,0
30163,239121,8,01-01-2026,50,725,5,2026,1,1,12,0,AFA260251,0,0
30164,260060,21,01-01-2026,50,1450,41,2026,1,1,12,50,AFA260160,0,0
30165,258846,23,01-01-2026,25,800,41,2026,1,1,12,25,AFA260157,0,0
30166,242178,33,01-01-2026,50,950,5,2026,1,1,12,50,AFA260154,0,0
30167,261067,21,01-01-2026,50,1450,41,2026,1,1,12,50,AFA260160,0,0
30168,260368,33,01-01-2026,50,950,41,2026,1,1,12,50,AFA260154,0,0
30171,257901,25,01-01-2026,14,462,41,2026,1,1,12,0,AFA260155,0,0
30172,491,33,01-01-2026,50,950,41,2026,1,1,12,50,AFA260154,0,0
30173,260680,21,01-01-2026,50,1450,41,2026,1,1,12,50,AFA260160,0,0
30174,259744,35,01-01-2026,1,22,41,2026,1,1,12,25,AFA260153,0,0
30175,257847,21,01-01-2026,50,1450,41,2026,1,1,12,50,AFA260160,0,0
30176,284,37,01-01-2026,6,138,44,2026,1,1,12,0,AFA260152,0,0
30177,251610,21,01-01-2026,50,1450,41,2026,1,1,12,50,AFA260160,0,0
30178,258757,21,01-01-2026,50,1450,41,2026,1,1,12,50,AFA260160,0,0
30179,257629,21,01-01-2026,50,1450,5,2026,1,1,12,50,AFA260160,0,0
30180,259852,33,01-01-2026,6,114,41,2026,1,1,12,50,AFA260154,0,0
30181,257879,27,01-01-2026,50,2450,41,2026,1,1,12,50,AFA260163,0,0
30183,259544,35,01-01-2026,25,550,41,2026,1,1,12,25,AFA260152,0,0
30184,259545,21,01-01-2026,50,1450,41,2026,1,1,12,50,AFA260160,0,0
30185,260775,21,01-01-2026,50,1450,41,2026,1,1,12,50,AFA260159,0,0
30186,260882,23,01-01-2026,25,800,41,2026,1,1,12,25,AFA260157,0,0
30187,260841,21,01-01-2026,50,1450,44,2026,1,1,12,50,AFA260159,0,0
30188,113,35,01-01-2026,25,550,41,2026,1,1,12,25,AFA260152,0,0
30189,42348,29,01-01-2026,25,1300,41,2026,1,1,12,25,AFA260163,0,0
30190,139,23,01-01-2026,25,800,41,2026,1,1,12,25,AFA260157,0,0
30191,66778,21,01-01-2026,50,1450,41,2026,1,1,12,50,AFA260159,0,0
30192,156,33,01-01-2026,50,950,41,2026,1,1,12,50,AFA260154,0,0
30193,260311,23,01-01-2026,25,800,40,2026,1,1,12,25,AFA260157,0,0
30194,117,21,01-01-2026,50,1450,41,2026,1,1,12,50,AFA260159,0,0
30195,260435,24,01-01-2026,25,900,41,2026,1,1,12,25,AFA260155,0,0
30196,260660,23,01-01-2026,25,800,41,2026,1,1,12,25,AFA260157,0,0
30197,260660,11,01-01-2026,50,157.5,41,2026,1,1,12,0,AFA260236,0,0
30198,260118,23,01-01-2026,25,800,41,2026,1,1,12,25,AFA260157,0,0
30199,260063,37,01-01-2026,12,276,5,2026,1,1,12,0,AFA260152,0,0
30200,258948,21,01-01-2026,50,1450,41,2026,1,1,12,50,AFA260159,0,0
30201,258357,21,01-01-2026,50,1450,41,2026,1,1,12,50,AFA260159,0,0
30203,120682,23,01-01-2026,25,800,41,2026,1,1,12,25,AFA260157,0,0
30204,260594,21,01-01-2026,50,1450,41,2026,1,1,12,50,AFA260159,0,0
30205,260835,23,01-01-2026,25,800,41,2026,1,1,12,25,AFA260156,0,0
30206,260990,35,01-01-2026,25,550,41,2026,1,1,12,25,AFA260152,0,0
30207,260980,33,01-01-2026,50,950,44,2026,1,1,12,50,AFA260154,0,0
30208,260201,23,01-01-2026,25,800,41,2026,1,1,12,25,AFA260156,0,0
30209,120,11,01-01-2026,50,157.5,41,2026,1,1,12,0,AFA260236,0,0
30210,165,3,01-01-2026,50,1220,41,2026,1,1,12,50,AFA260223,0,0
30211,165,11,01-01-2026,50,157.5,41,2026,1,1,12,0,AFA260236,0,0
30212,260813,3,01-01-2026,50,1220,41,2026,1,1,12,50,AFA260223,0,0
30213,260813,8,01-01-2026,50,725,41,2026,1,1,12,0,AFA260251,0,0
30214,260813,11,01-01-2026,100,315,41,2026,1,1,12,0,AFA260235,0,0
30215,259337,3,01-01-2026,3,73.2,41,2026,1,1,12,50,AFA260223,0,0
30217,259337,10,01-01-2026,3,70.5,41,2026,1,1,12,0,AFA260237,0,0
30218,258841,3,01-01-2026,50,1220,44,2026,1,1,12,50,AFA260223,0,0
30219,258065,4,01-01-2026,25,675,41,2026,1,1,12,25,AFA260219,0,0
30220,258065,8,01-01-2026,25,362.5,41,2026,1,1,12,0,AFA260251,0,0
30221,89,3,01-01-2026,50,1220,41,2026,1,1,12,50,AFA260223,0,0
30222,89,9,01-01-2026,50,875,41,2026,1,1,12,0,AFA260242,0,0
30223,258721,4,01-01-2026,25,675,41,2026,1,1,12,25,AFA260219,0,0
30224,258721,9,01-01-2026,19,332.5,41,2026,1,1,12,0,AFA260242,0,0
30225,258721,11,01-01-2026,50,157.5,41,2026,1,1,12,0,AFA260235,0,0
30226,173,3,01-01-2026,50,1220,41,2026,1,1,12,50,AFA260223,0,0
30227,173,9,01-01-2026,50,875,41,2026,1,1,12,0,AFA260242,0,0
30228,260053,3,01-01-2026,50,1220,5,2026,1,1,12,50,AFA260223,0,0
30229,260053,9,01-01-2026,50,875,5,2026,1,1,12,0,AFA260242,0,0
30230,258209,,01-01-2026,31,868,41,2026,1,1,12,0,AFA260170,0,0
30231,147,4,01-01-2026,25,675,41,2026,1,1,12,25,AFA260219,0,0
30232,152572,3,01-01-2026,50,1220,41,2026,1,1,12,50,AFA260222,0,0
30233,551,4,01-01-2026,25,675,41,2026,1,1,12,25,AFA260219,0,0
30234,259811,4,01-01-2026,25,675,41,2026,1,1,12,25,AFA260219,0,0
30235,259811,11,01-01-2026,75,236.25,41,2026,1,1,12,0,AFA260235,0,0
30236,259811,10,01-01-2026,25,587.5,41,2026,1,1,12,0,AFA260237,0,0
30237,258180,16,01-01-2026,25,880,5,2026,1,1,12,25,AFA260225,0,0
30238,97,3,01-01-2026,50,1220,41,2026,1,1,12,50,AFA260222,0,0
30239,260708,3,01-01-2026,50,1220,41,2026,1,1,12,50,AFA260222,0,0
30240,259216,3,01-01-2026,50,1220,5,2026,1,1,12,50,AFA260222,0,0
30241,362,3,01-01-2026,50,1220,41,2026,1,1,12,50,AFA260222,0,0
30242,362,11,01-01-2026,50,157.5,41,2026,1,1,12,0,AFA260235,0,0
30243,417,3,01-01-2026,50,1220,41,2026,1,1,12,50,AFA260222,0,0
30244,49909,3,01-01-2026,50,1220,41,2026,1,1,12,50,AFA260222,0,0
30245,49909,11,01-01-2026,50,157.5,41,2026,1,1,12,0,AFA260235,0,0
30246,260746,3,01-01-2026,50,1220,41,2026,1,1,12,50,AFA260222,0,0
30247,260746,9,01-01-2026,50,875,41,2026,1,1,12,0,AFA260242,0,0
30248,260746,11,01-01-2026,50,157.5,41,2026,1,1,12,0,AFA260235,0,0
30249,260246,4,01-01-2026,25,675,41,2026,1,1,12,25,AFA260219,0,0
30250,260246,11,01-01-2026,25,78.75,41,2026,1,1,12,0,AFA260235,0,0
30251,261045,4,01-01-2026,25,675,20,2026,1,1,12,25,AFA260219,0,0
30252,259156,3,01-01-2026,50,1220,41,2026,1,1,12,50,AFA260222,0,0
30253,259156,10,01-01-2026,50,1175,41,2026,1,1,12,0,AFA260237,0,0
30254,259382,3,01-01-2026,50,1220,41,2026,1,1,12,50,AFA260222,0,0
30255,259382,11,01-01-2026,50,157.5,41,2026,1,1,12,0,AFA260235,0,0
30256,260527,3,01-01-2026,50,1220,41,2026,1,1,12,50,AFA260221,0,0
30257,260527,11,01-01-2026,25,78.75,41,2026,1,1,12,0,AFA260235,0,0
30258,260931,4,01-01-2026,25,675,44,2026,1,1,12,25,AFA260218,0,0
30259,359,3,01-01-2026,50,1220,41,2026,1,1,12,50,AFA260221,0,0
30260,359,9,01-01-2026,50,875,41,2026,1,1,12,0,AFA260242,0,0
30261,258902,4,01-01-2026,25,675,41,2026,1,1,12,25,AFA260218,0,0
30262,180698,3,01-01-2026,50,1220,41,2026,1,1,12,50,AFA260221,0,0
30263,27174,3,01-01-2026,50,1220,41,2026,1,1,12,50,AFA260221,0,0
30264,27174,9,01-01-2026,50,875,41,2026,1,1,12,0,AFA260242,0,0
30265,584,3,01-01-2026,50,1220,5,2026,1,1,12,50,AFA260221,0,0
30266,258969,3,01-01-2026,50,1220,41,2026,1,1,12,50,AFA260221,0,0
30267,261056,4,01-01-2026,25,675,41,2026,1,1,12,25,AFA260218,0,0
30268,261056,8,01-01-2026,13,188.5,41,2026,1,1,12,0,AFA260250,0,0
30269,258683,3,01-01-2026,50,1220,41,2026,1,1,12,50,AFA260221,0,0
30270,56879,4,01-01-2026,25,675,41,2026,1,1,12,25,AFA260218,0,0
30271,259394,3,01-01-2026,50,1220,41,2026,1,1,12,50,AFA260221,0,0
30273,258486,3,01-01-2026,50,1220,41,2026,1,1,12,50,AFA260221,0,0
30274,1573,3,01-01-2026,50,1220,41,2026,1,1,12,50,AFA260221,0,0
30275,1573,11,01-01-2026,100,315,41,2026,1,1,12,0,AFA260235,0,0
30277,257603,3,01-01-2026,50,1220,41,2026,1,1,12,50,AFA260220,0,0
30278,257603,11,01-01-2026,100,315,41,2026,1,1,12,0,AFA260234,0,0
30279,261024,23,01-01-2026,25,800,41,2026,1,1,12,25,AFA260156,0,0
30280,260666,4,01-01-2026,25,675,41,2026,1,1,12,25,AFA260219,0,0
30281,145536,3,01-01-2026,50,1220,41,2026,1,1,12,50,AFA260220,0,0
30282,145536,11,01-01-2026,50,157.5,41,2026,1,1,12,0,AFA260234,0,0
30283,259435,3,01-01-2026,50,1220,41,2026,1,1,12,50,AFA260220,0,0
30284,259435,9,01-01-2026,10,175,41,2026,1,1,12,0,AFA260241,0,0
30285,260920,4,01-01-2026,25,675,41,2026,1,1,12,25,AFA260218,0,0
30286,260920,10,01-01-2026,50,1175,41,2026,1,1,12,0,AFA260237,0,0
30287,258079,3,01-01-2026,50,1220,41,2026,1,1,12,50,AFA260220,0,0
30288,258079,9,01-01-2026,50,875,41,2026,1,1,12,0,AFA260241,0,0
30289,19,3,01-01-2026,50,1220,41,2026,1,1,12,50,AFA260220,0,0
30290,201,1,01-01-2026,50,710,41,2026,1,1,12,50,AFA260217,0,0
30291,258234,1,01-01-2026,50,710,41,2026,1,1,12,50,AFA260217,0,0
30292,258234,9,01-01-2026,41,717.5,41,2026,1,1,12,0,AFA260241,0,0
30293,257680,1,01-01-2026,50,710,41,2026,1,1,12,50,AFA260217,0,0
30294,260464,1,01-01-2026,50,710,41,2026,1,1,12,50,AFA260217,0,0
30295,260464,11,01-01-2026,100,315,41,2026,1,1,12,0,AFA260234,0,0
30296,258777,2,01-01-2026,25,417.5,41,2026,1,1,12,25,AFA260180,0,0
30297,128,1,01-01-2026,50,710,41,2026,1,1,12,50,AFA260217,0,0
30298,260486,2,01-01-2026,5,83.5,41,2026,1,1,12,25,AFA260180,0,0
30299,260486,8,01-01-2026,5,72.5,41,2026,1,1,12,0,AFA260250,0,0
30300,260486,,01-08-2026,0,0,37,2026,1,8,5,0,AFA260170,0,0
30301,260422,1,01-01-2026,50,710,41,2026,1,1,12,50,AFA260217,0,0
30302,260422,8,01-01-2026,25,362.5,41,2026,1,1,12,0,AFA260250,0,0
30303,258561,,01-01-2026,12,259.2,41,2026,1,1,12,0,AFA260223,0,0
30304,20024,1,01-01-2026,50,710,41,2026,1,1,12,50,AFA260217,0,0
30305,212873,1,01-01-2026,50,710,41,2026,1,1,12,50,AFA260217,0,0
30306,212873,9,01-01-2026,41,717.5,41,2026,1,1,12,0,AFA260241,0,0
30307,423,13,01-01-2026,50,925,41,2026,1,1,12,50,AFA260225,0,0
30308,311,1,01-01-2026,50,710,41,2026,1,1,12,50,AFA260216,0,0
30309,81,1,01-01-2026,50,710,5,2026,1,1,12,50,AFA260216,0,0
30310,259607,1,01-01-2026,50,710,44,2026,1,1,12,50,AFA260216,0,0
30311,259607,11,01-01-2026,50,157.5,44,2026,1,1,12,0,AFA260234,0,0
30312,106,1,01-01-2026,50,710,41,2026,1,1,12,50,AFA260216,0,0
30313,257664,2,01-01-2026,25,417.5,5,2026,1,1,12,25,AFA260180,0,0
30314,257664,11,01-01-2026,25,78.75,5,2026,1,1,12,0,AFA260234,0,0
30315,258563,1,01-01-2026,50,710,20,2026,1,1,12,50,AFA260216,0,0
30316,166,,01-01-2026,30,531,41,2026,1,1,12,0,AFA260170,0,0
30317,166,9,01-01-2026,24,420,41,2026,1,1,12,0,AFA260241,0,0
30318,258557,2,01-01-2026,25,417.5,41,2026,1,1,12,25,AFA260180,0,0
30319,258557,11,01-01-2026,25,78.75,41,2026,1,1,12,0,AFA260234,0,0
30320,145714,2,01-01-2026,25,417.5,41,2026,1,1,12,25,AFA260179,0,0
30321,210,4,01-01-2026,25,675,41,2026,1,1,12,25,AFA260218,0,0
30322,210,2,01-01-2026,25,417.5,41,2026,1,1,12,25,AFA260179,0,0
30323,210,8,01-01-2026,25,362.5,41,2026,1,1,12,0,AFA260250,0,0
30324,258615,1,01-01-2026,50,710,5,2026,1,1,12,50,AFA260216,0,0
30325,402,1,01-01-2026,50,710,41,2026,1,1,12,50,AFA260216,0,0
30326,259976,2,01-01-2026,25,417.5,41,2026,1,1,12,25,AFA260179,0,0
30327,259261,1,01-01-2026,50,710,41,2026,1,1,12,50,AFA260216,0,0
30328,259261,8,01-01-2026,23,333.5,41,2026,1,1,12,0,AFA260250,0,0
30329,114305,1,01-01-2026,50,710,41,2026,1,1,12,50,AFA260216,0,0
30330,258315,1,01-01-2026,50,710,41,2026,1,1,12,50,AFA260216,0,0
30331,258474,1,01-01-2026,50,710,41,2026,1,1,12,50,AFA260215,0,0
30333,258474,8,01-01-2026,26,377,41,2026,1,1,12,0,AFA260250,0,0
30334,7303,1,01-01-2026,50,710,41,2026,1,1,12,50,AFA260215,0,0
30335,258607,14,01-01-2026,25,515,41,2026,1,1,12,25,AFA260224,0,0
30336,258474,11,01-01-2026,50,157.5,41,2026,1,1,12,0,AFA260234,0,0
30337,212,1,01-01-2026,50,710,41,2026,1,1,12,50,AFA260215,0,0
30338,212,11,01-01-2026,50,157.5,41,2026,1,1,12,0,AFA260234,0,0
30339,61,,01-01-2026,12,259.2,5,2026,1,1,12,0,AFA260223,0,0
30341,62,,01-01-2026,12,212.4,5,2026,1,1,12,0,AFA260170,0,0
30342,260559,1,01-01-2026,50,710,41,2026,1,1,12,50,AFA260215,0,0
30343,424,1,01-01-2026,50,710,41,2026,1,1,12,50,AFA260215,0,0
30344,215,1,01-01-2026,50,710,20,2026,1,1,12,50,AFA260215,0,0
30345,258183,1,01-01-2026,50,710,41,2026,1,1,12,50,AFA260215,0,0
30346,259698,1,01-01-2026,50,710,41,2026,1,1,12,50,AFA260215,0,0
30347,512,1,01-01-2026,50,710,41,2026,1,1,12,50,AFA260215,0,0
30348,259263,1,01-01-2026,50,710,41,2026,1,1,12,50,AFA260215,0,0
30349,28525,1,01-01-2026,50,710,5,2026,1,1,12,50,AFA260214,0,0
30350,18277,2,01-01-2026,25,417.5,56,2026,1,1,12,25,AFA260179,0,0
30351,260696,1,01-01-2026,50,710,41,2026,1,1,12,50,AFA260214,0,0
30352,168,2,01-01-2026,25,417.5,41,2026,1,1,12,25,AFA260179,0,0
30353,260423,2,01-01-2026,25,417.5,41,2026,1,1,12,25,AFA260179,0,0
30354,260695,2,01-01-2026,25,417.5,41,2026,1,1,12,25,AFA260179,0,0
30356,260695,8,01-01-2026,48,696,41,2026,1,1,12,0,AFA260250,0,0
30357,608,2,01-01-2026,25,417.5,41,2026,1,1,12,25,AFA260179,0,0
30358,257002,1,01-01-2026,50,710,41,2026,1,1,12,50,AFA260214,0,0
30359,257002,11,01-01-2026,150,472.5,41,2026,1,1,12,0,AFA260234,0,0
30360,258634,1,01-01-2026,50,710,41,2026,1,1,12,50,AFA260214,0,0
30361,258634,8,01-01-2026,50,725,41,2026,1,1,12,0,AFA260250,0,0
30362,21488,1,01-01-2026,50,710,41,2026,1,1,12,50,AFA260214,0,0
30363,218,1,01-01-2026,50,710,5,2026,1,1,12,50,AFA260214,0,0
30364,258821,2,01-01-2026,25,417.5,41,2026,1,1,12,25,AFA260179,0,0
30365,236077,1,01-01-2026,50,710,41,2026,1,1,12,50,AFA260214,0,0
30366,258294,2,01-01-2026,25,417.5,44,2026,1,1,12,25,AFA260179,0,0
30367,258794,1,01-01-2026,50,710,41,2026,1,1,12,50,AFA260214,0,0
30368,258794,9,01-01-2026,23,402.5,41,2026,1,1,12,0,AFA260241,0,0
30369,356,1,01-01-2026,50,710,41,2026,1,1,12,50,AFA260214,0,0
30370,356,10,01-01-2026,50,1175,41,2026,1,1,12,0,AFA260237,0,0
30371,356,11,01-01-2026,50,157.5,41,2026,1,1,12,0,AFA260234,0,0
30372,258515,1,01-01-2026,50,710,41,2026,1,1,12,50,AFA260214,0,0
30373,169,1,01-01-2026,50,710,20,2026,1,1,12,50,AFA260213,0,0
30374,169,8,01-01-2026,50,725,20,2026,1,1,12,0,AFA260250,0,0
30375,169,11,01-01-2026,100,315,20,2026,1,1,12,0,AFA260233,0,0
30376,257660,1,01-01-2026,50,710,41,2026,1,1,12,50,AFA260213,0,0
30377,257660,8,01-01-2026,25,362.5,41,2026,1,1,12,0,AFA260250,0,0
30378,257660,11,01-01-2026,50,157.5,41,2026,1,1,12,0,AFA260233,0,0
30379,492,2,01-01-2026,25,417.5,41,2026,1,1,12,25,AFA260178,0,0
30380,260630,1,01-01-2026,50,710,41,2026,1,1,12,50,AFA260213,0,0
30381,260630,8,01-01-2026,50,725,41,2026,1,1,12,0,AFA260249,0,0
30382,513,1,01-01-2026,50,710,41,2026,1,1,12,50,AFA260213,0,0
30383,183459,1,01-01-2026,50,710,41,2026,1,1,12,50,AFA260213,0,0
30384,260697,2,01-01-2026,25,417.5,41,2026,1,1,12,25,AFA260178,0,0
30385,224,1,01-01-2026,50,710,41,2026,1,1,12,50,AFA260213,0,0
30386,257958,1,01-01-2026,50,710,41,2026,1,1,12,50,AFA260213,0,0
30387,249,1,01-01-2026,50,710,41,2026,1,1,12,50,AFA260213,0,0
30388,258291,1,01-01-2026,50,710,41,2026,1,1,12,50,AFA260213,0,0
30389,258429,1,01-01-2026,50,710,55,2026,1,1,12,50,AFA260213,0,0
30390,178012,1,01-01-2026,50,710,41,2026,1,1,12,50,AFA260212,0,0
30391,178012,8,01-01-2026,25,362.5,41,2026,1,1,12,0,AFA260249,0,0
30392,237779,1,01-01-2026,50,710,41,2026,1,1,12,50,AFA260212,0,0
30393,237779,8,01-01-2026,50,725,41,2026,1,1,12,0,AFA260249,0,0
30394,260842,1,01-01-2026,50,710,41,2026,1,1,12,50,AFA260212,0,0
30395,258339,1,01-01-2026,50,710,41,2026,1,1,12,50,AFA260212,0,0
30396,258339,8,01-01-2026,25,362.5,41,2026,1,1,12,0,AFA260249,0,0
30397,257941,2,01-01-2026,25,417.5,41,2026,1,1,12,25,AFA260178,0,0
30398,54415,1,01-01-2026,50,710,43,2026,1,1,12,50,AFA260212,0,0
30399,548,1,01-01-2026,50,710,41,2026,1,1,12,50,AFA260212,0,0
30400,1544,1,01-01-2026,50,710,4,2026,1,1,12,50,AFA260212,0,0
30402,258820,2,01-01-2026,25,417.5,41,2026,1,1,12,25,AFA260178,0,0
30403,258820,9,01-01-2026,25,437.5,41,2026,1,1,12,0,AFA260241,0,0
30404,54874,1,01-01-2026,8,113.6,44,2026,1,1,12,50,AFA260212,0,0
30405,431,1,01-01-2026,50,710,41,2026,1,1,12,50,AFA260212,0,0
30406,431,8,01-01-2026,50,725,41,2026,1,1,12,0,AFA260249,0,0
30407,431,11,01-01-2026,100,315,41,2026,1,1,12,0,AFA260233,0,0
30408,550,2,01-01-2026,25,417.5,41,2026,1,1,12,25,AFA260178,0,0
30409,38254,1,01-01-2026,50,710,41,2026,1,1,12,50,AFA260212,0,0
30410,260236,2,01-01-2026,25,417.5,41,2026,1,1,12,25,AFA260178,0,0
30411,258090,1,01-01-2026,50,710,41,2026,1,1,12,50,AFA260211,0,0
30412,259879,2,01-01-2026,25,417.5,41,2026,1,1,12,25,AFA260178,0,0
30413,257839,1,01-01-2026,50,710,41,2026,1,1,12,50,AFA260211,0,0
30414,257839,11,01-01-2026,50,157.5,41,2026,1,1,12,0,AFA260233,0,0
30415,174,1,01-01-2026,50,710,43,2026,1,1,12,50,AFA260211,0,0
30416,24312,1,01-01-2026,50,710,41,2026,1,1,12,50,AFA260211,0,0
30417,24312,11,01-01-2026,50,157.5,41,2026,1,1,12,0,AFA260233,0,0
30418,258095,1,01-01-2026,50,710,41,2026,1,1,12,50,AFA260211,0,0
30419,258095,9,01-01-2026,30,525,41,2026,1,1,12,0,AFA260253,0,0
30420,123107,1,01-01-2026,50,710,41,2026,1,1,12,50,AFA260211,0,0
30421,123107,8,01-01-2026,50,725,41,2026,1,1,12,0,AFA260249,0,0
30422,1546,1,01-01-2026,50,710,20,2026,1,1,12,50,AFA260211,0,0
30423,567,1,01-01-2026,50,710,44,2026,1,1,12,50,AFA260211,0,0
30424,258872,,01-01-2026,37,654.9,34,2026,1,1,12,0,AFA260170,0,0
30425,259559,1,01-01-2026,50,710,41,2026,1,1,12,50,AFA260211,0,0
30426,259621,2,01-01-2026,25,417.5,41,2026,1,1,12,25,AFA260178,0,0
30427,260780,1,01-01-2026,50,710,41,2026,1,1,12,50,AFA260211,0,0
30428,259568,2,01-01-2026,25,417.5,41,2026,1,1,12,25,AFA260178,0,0
30429,258014,1,01-01-2026,50,710,41,2026,1,1,12,50,AFA260210,0,0
30430,27245,1,01-01-2026,50,710,55,2026,1,1,12,50,AFA260210,0,0
30431,78,1,01-01-2026,50,710,41,2026,1,1,12,50,AFA260210,0,0
30432,535,1,01-01-2026,50,710,41,2026,1,1,12,50,AFA260210,0,0
30433,535,8,01-01-2026,50,725,41,2026,1,1,12,0,AFA260249,0,0
30434,535,11,01-01-2026,50,157.5,41,2026,1,1,12,0,AFA260233,0,0
30435,593,1,01-01-2026,50,710,41,2026,1,1,12,50,AFA260210,0,0
30438,82621,1,01-01-2026,50,710,0,2026,1,1,12,50,,0,0
30439,261068,1,01-01-2026,50,710,5,2026,1,1,12,50,AFA260210,0,0
30440,260672,1,01-01-2026,50,710,41,2026,1,1,12,50,AFA260210,0,0
30441,260672,11,01-01-2026,100,315,41,2026,1,1,12,0,AFA260233,0,0
30442,258789,1,01-01-2026,50,710,41,2026,1,1,12,50,AFA260210,0,0
30443,258789,11,01-01-2026,50,157.5,41,2026,1,1,12,0,AFA260233,0,0
30444,260764,1,01-01-2026,50,710,41,2026,1,1,12,50,AFA260210,0,0
30445,258212,1,01-01-2026,50,710,41,2026,1,1,12,50,AFA260210,0,0
30446,259194,2,01-01-2026,25,417.5,41,2026,1,1,12,25,AFA260178,0,0
30447,257772,13,01-01-2026,50,925,20,2026,1,1,12,50,AFA260225,0,0
30448,257772,8,01-01-2026,50,725,20,2026,1,1,12,0,AFA260249,0,0
30449,436,1,01-01-2026,50,710,41,2026,1,1,12,50,AFA260209,0,0
30450,436,8,01-01-2026,50,725,41,2026,1,1,12,0,AFA260249,0,0
