abonnement_id,adherent_id,panier_id,date_debut,nb,montant,mr_no,annee,qte,mois_depart,mois_nb,nb_initial,piece,abonnement_id_prec,reste_prec
26185,258770,1,01-01-2024,50,666,41,2024,1,1,12,50,,22973,0
26186,258615,1,01-01-2024,50,666,5,2024,1,1,12,50,,22975,0
26187,258355,1,01-01-2024,50,666,5,2024,1,1,12,50,,22976,0
26188,402,1,01-01-2024,50,666,41,2024,1,1,12,50,FA2402244,22977,0
26189,145714,1,01-01-2024,50,666,41,2024,1,1,12,50,,22978,0
26190,588,1,01-01-2024,50,666,41,2024,1,1,12,50,FA2402242,22979,0
26191,166,1,01-01-2024,50,666,41,2024,1,1,12,50,FA2402241,22980,0
26192,258563,1,01-01-2024,50,666,20,2024,1,1,12,50,,22981,0
26194,258618,1,01-01-2024,50,666,41,2024,1,1,12,50,FA2402239,22983,0
26195,106,1,01-01-2024,50,666,41,2024,1,1,12,50,FA2402238,22984,0
26196,258280,1,01-01-2024,50,666,41,2024,1,1,12,50,FA2402237,22987,0
26197,258809,1,01-01-2024,50,666,5,2024,1,1,12,50,FA2402236,22988,0
26198,81,1,01-01-2024,50,666,5,2024,1,1,12,50,FA2402235,22989,0
26199,311,1,01-01-2024,50,666,41,2024,1,1,12,50,,22990,0
26200,423,1,01-01-2024,50,666,18,2024,1,1,12,50,FA2402233,22991,0
26201,20024,1,01-01-2024,50,666,41,2024,1,1,12,50,FA2402232,22993,0
26202,165,3,01-01-2024,50,1146,41,2024,1,1,12,50,FA2402359,22995,0
26203,258209,3,01-01-2024,50,1146,41,2024,1,1,12,50,,23885,0
26204,128,1,01-01-2024,50,666,41,2024,1,1,12,50,,22998,0
26205,258151,1,01-01-2024,50,666,41,2024,1,1,12,50,,22999,0
26206,258234,1,01-01-2024,50,666,41,2024,1,1,12,50,FA2402229,23000,0
26207,120,1,01-01-2024,50,666,41,2024,1,1,12,50,,23001,0
26208,1569,2,01-01-2024,25,390,1,2024,1,1,12,25,,23002,0
26209,31,18,01-01-2024,6,98,41,2024,1,1,12,6,FA2401613,23003,2
26210,259976,1,01-01-2024,50,666,41,2024,1,1,12,50,FA2402227,23005,0
26211,411,1,01-01-2024,50,666,41,2024,1,1,12,50,,23006,0
26212,258210,1,01-01-2024,50,666,41,2024,1,1,12,50,FA2402225,23007,0
26213,258683,1,01-01-2024,50,666,41,2024,1,1,12,50,,23009,0
26214,119994,1,01-01-2024,50,666,5,2024,1,1,12,50,,23011,0
26215,21488,1,01-01-2024,50,666,41,2024,1,1,12,50,FA2402222,23012,1
26216,258509,1,01-01-2024,5,66.6,41,2024,1,1,12,50,FA2402221,23014,0
26217,259854,1,01-01-2024,50,666,5,2024,1,1,12,50,,23015,0
26218,258515,1,01-01-2024,50,666,41,2024,1,1,12,50,FA2402219,23016,0
26219,257603,3,01-01-2024,50,1146,5,2024,1,1,12,50,,23017,0
26220,258594,1,01-01-2024,50,666,41,2024,1,1,12,50,FA2402218,23019,5
26221,259495,1,01-01-2024,50,666,41,2024,1,1,12,50,,23021,0
26222,259492,1,01-01-2024,50,666,41,2024,1,1,12,50,,23022,0
26223,258784,1,01-01-2024,50,666,41,2024,1,1,12,50,FA2402215,23023,0
26224,258166,1,01-01-2024,50,666,41,2024,1,1,12,50,FA2402214,23025,0
26225,166159,7,01-01-2024,50,125,24,2024,1,1,12,50,,23026,0
26226,258534,1,01-01-2024,50,666,20,2024,1,1,12,50,FA2402213,23027,1
26227,257660,1,01-01-2024,50,666,41,2024,1,1,12,50,FA2402212,23028,0
26228,427,1,01-01-2024,12,159.84,41,2024,1,1,12,50,FA2402211,23029,0
26229,513,1,01-01-2024,50,666,41,2024,1,1,12,50,,23031,0
26230,183459,1,01-01-2024,50,666,41,2024,1,1,12,50,FA2402209,23032,0
26231,258289,1,01-01-2024,37,492.84,41,2024,1,1,12,50,,23033,0
26232,224,1,01-01-2024,50,666,41,2024,1,1,12,50,,23034,0
26233,257869,1,01-01-2024,50,666,6,2024,1,1,12,50,FA2402206,23035,0
26234,259506,1,01-01-2024,50,666,41,2024,1,1,12,50,,23036,0
26235,258291,1,01-01-2024,50,666,41,2024,1,1,12,50,,23037,0
26236,258429,1,01-01-2024,50,666,44,2024,1,1,12,50,,23038,0
26237,178012,1,01-01-2024,50,666,41,2024,1,1,12,50,,23039,0
26238,237779,1,01-01-2024,50,666,41,2024,1,1,12,50,FA2402201,23040,0
26239,258339,1,01-01-2024,52,692.64,41,2024,1,1,12,50,FA2402200,23041,4
26241,257941,2,01-01-2024,25,390,44,2024,1,1,12,25,,23043,0
26242,54415,1,01-01-2024,50,666,41,2024,1,1,12,50,,23044,0
26243,258281,1,01-01-2024,50,666,41,2024,1,1,12,50,FA2402197,23045,0
26244,548,1,01-01-2024,50,666,41,2024,1,1,12,50,FA2402196,23046,0
26245,1544,1,01-01-2024,50,666,20,2024,1,1,12,50,,23047,0
26246,147853,1,01-01-2024,29,386.28,41,2024,1,1,12,50,,23050,1
26247,314,2,01-01-2024,25,390,43,2024,1,1,12,25,,23051,0
26248,173,3,01-01-2024,50,1146,41,2024,1,1,12,50,,23052,0
26249,258090,3,01-01-2024,50,1146,41,2024,1,1,12,50,FA2402355,23053,0
26250,174,1,01-01-2024,50,666,43,2024,1,1,12,50,FA2402193,23054,0
26251,24312,1,01-01-2024,50,666,41,2024,1,1,12,50,FA2402192,23055,0
26252,258095,1,01-01-2024,50,666,41,2024,1,1,12,50,FA2402191,23056,1
26253,1546,1,01-01-2024,50,666,20,2024,1,1,12,50,FA2402190,23057,7
26254,358,1,01-01-2024,50,666,20,2024,1,1,12,50,,23058,2
26255,258416,1,01-01-2024,25,333,20,2024,1,1,12,50,,23059,0
26256,257585,2,01-01-2024,25,390,41,2024,1,1,12,25,FA2401686,23060,0
26257,258014,1,01-01-2024,50,666,41,2024,1,1,12,50,FA2402187,23063,0
26258,244231,1,01-01-2024,50,666,41,2024,1,1,12,50,,23064,0
26259,27245,1,01-01-2024,50,666,20,2024,1,1,12,50,,23065,2
26260,78,1,01-01-2024,50,666,41,2024,1,1,12,50,FA2402184,23066,0
26261,535,1,01-01-2024,50,666,41,2024,1,1,12,50,,23067,0
26262,258163,1,01-01-2024,50,666,41,2024,1,1,12,50,,23887,0
26263,259853,1,01-01-2024,2,26.64,41,2024,1,1,12,50,,23069,0
26264,258789,1,01-01-2024,50,666,41,2024,1,1,12,50,,23070,0
26265,257920,2,01-01-2024,25,390,41,2024,1,1,12,25,FA2401685,23072,1
26266,434,1,01-01-2024,38,506.16,41,2024,1,1,12,50,FA2402179,23073,1
26267,529,1,01-01-2024,50,666,41,2024,1,1,12,50,,23074,0
26268,258658,1,01-01-2024,50,666,41,2024,1,1,12,50,,23075,0
26269,436,1,01-01-2024,50,666,41,2024,1,1,12,50,FA2402176,23076,0
26271,257915,13,01-01-2024,50,864,18,2024,1,1,12,50,,23080,5
26272,235,1,01-01-2024,50,666,41,2024,1,1,12,50,FA2402175,23081,0
26273,258341,3,01-01-2024,50,1146,41,2024,1,1,12,50,FA2402354,23082,0
26274,258528,1,01-01-2024,50,666,41,2024,1,1,12,50,FA2402174,23083,0
26275,104,1,01-01-2024,50,666,41,2024,1,1,12,50,FA2402173,23084,0
26276,509,1,01-01-2024,50,666,41,2024,1,1,12,50,FA2402172,23085,0
26277,234846,1,01-01-2024,50,666,41,2024,1,1,12,50,,23087,1
26278,438,1,01-01-2024,50,666,5,2024,1,1,12,50,FA2402170,23088,0
26279,236,1,01-01-2024,50,666,41,2024,1,1,12,50,FA2402169,23091,0
26280,258414,1,01-01-2024,50,666,41,2024,1,1,12,50,FA2402168,23093,0
26281,338,1,01-01-2024,50,666,5,2024,1,1,12,50,,23094,7
26282,249180,1,01-01-2024,50,666,41,2024,1,1,12,50,FA2402166,23095,0
26283,257642,1,01-01-2024,50,666,41,2024,1,1,12,50,FA2402165,23097,0
26284,97,3,01-01-2024,50,1146,41,2024,1,1,12,50,,23098,0
26286,257876,2,01-01-2024,25,390,41,2024,1,1,12,25,FA2401684,23847,0
26287,510,1,01-01-2024,50,666,41,2024,1,1,12,50,FA2402164,23102,0
26288,257926,1,01-01-2024,50,666,41,2024,1,1,12,50,FA2402163,23103,0
26289,240,1,01-01-2024,50,666,41,2024,1,1,12,50,,23104,0
26290,1551,1,01-01-2024,50,666,41,2024,1,1,12,50,FA2402161,23105,0
26291,258328,1,01-01-2024,50,666,41,2024,1,1,12,50,,23106,0
26292,442,1,01-01-2024,50,666,43,2024,1,1,12,50,,23108,0
26293,176298,1,01-01-2024,50,666,41,2024,1,1,12,50,FA2402158,23110,2
26294,145109,1,01-01-2024,50,666,5,2024,1,1,12,50,,23111,0
26295,258680,1,01-01-2024,50,666,41,2024,1,1,12,50,,23112,0
26296,449,13,01-01-2024,23,397.44,5,2024,1,1,12,50,,23113,0
26297,25768,1,01-01-2024,50,666,20,2024,1,1,12,50,,23114,0
26298,258443,1,01-01-2024,50,666,41,2024,1,1,12,50,,23115,0
26299,258476,1,01-01-2024,50,666,41,2024,1,1,12,50,,23116,0
26300,451,1,01-01-2024,50,666,20,2024,1,1,12,50,,23117,0
26301,9606,1,01-01-2024,50,666,41,2024,1,1,12,50,FA2402151,23118,0
26302,257986,1,01-01-2024,50,666,5,2024,1,1,12,50,,23119,0
26303,258060,1,01-01-2024,50,666,41,2024,1,1,12,50,FA2402149,23120,0
26304,190584,2,01-01-2024,25,390,5,2024,1,1,12,25,,23121,0
26305,258237,1,01-01-2024,50,666,41,2024,1,1,12,50,,23123,0
26306,258623,1,01-01-2024,50,666,5,2024,1,1,12,50,,23124,0
26307,595,13,01-01-2024,50,864,5,2024,1,1,12,50,FA2402380,23871,0
26308,54498,1,01-01-2024,50,666,5,2024,1,1,12,50,,23126,0
26309,102,1,01-01-2024,50,666,41,2024,1,1,12,50,,23128,0
26310,95573,1,01-01-2024,50,666,41,2024,1,1,12,50,FA2402144,23130,0
26311,258473,1,01-01-2024,43,572.76,41,2024,1,1,12,50,,23131,4
26312,258329,1,01-01-2024,50,666,41,2024,1,1,12,50,FA2402142,23132,0
26313,257863,1,01-01-2024,50,666,5,2024,1,1,12,50,,23136,0
26314,115,1,01-01-2024,50,666,41,2024,1,1,12,50,,23137,0
26315,257990,2,01-01-2024,25,390,41,2024,1,1,12,25,,23138,0
26316,258021,1,01-01-2024,50,666,20,2024,1,1,12,50,,23139,0
26317,258504,1,01-01-2024,50,666,41,2024,1,1,12,50,FA2402138,23140,0
26318,256932,1,01-01-2024,50,666,41,2024,1,1,12,50,,23141,0
26319,258284,1,01-01-2024,50,666,41,2024,1,1,12,50,FA2402136,23142,0
26320,251,1,01-01-2024,50,666,41,2024,1,1,12,50,FA2402135,23143,0
26321,258735,1,01-01-2024,50,666,41,2024,1,1,12,50,,23144,0
26322,243871,1,01-01-2024,50,666,41,2024,1,1,12,50,FA2402133,23145,0
26323,258587,1,01-01-2024,50,666,41,2024,1,1,12,50,,23146,0
26324,603,1,01-01-2024,50,666,5,2024,1,1,12,50,,23147,0
26325,521,1,01-01-2024,50,666,41,2024,1,1,12,50,FA2402130,23148,9
26327,257719,1,01-01-2024,50,666,41,2024,1,1,12,50,FA2402129,23151,0
26328,239121,3,01-01-2024,50,1146,5,2024,1,1,12,50,,23152,0
26329,211493,1,01-01-2024,50,666,41,2024,1,1,12,50,,23153,0
26330,258340,1,01-01-2024,50,666,41,2024,1,1,12,50,,23154,0
26331,321,2,01-01-2024,25,390,20,2024,1,1,12,25,,23155,0
26332,501,1,01-01-2024,50,666,41,2024,1,1,12,50,FA2402126,23157,0
26333,258579,1,01-01-2024,50,666,41,2024,1,1,12,50,,23158,0
26334,257595,1,01-01-2024,50,666,43,2024,1,1,12,50,,23159,0
26335,85115,1,01-01-2024,50,666,41,2024,1,1,12,50,,23161,0
26336,31072,1,01-01-2024,50,666,41,2024,1,1,12,50,,23164,0
26337,206959,1,01-01-2024,50,666,41,2024,1,1,12,50,FA2402121,23165,0
26338,107,1,01-01-2024,50,666,41,2024,1,1,12,50,,23166,0
26339,465,1,01-01-2024,50,666,5,2024,1,1,12,50,FA2402119,23167,0
26340,343,1,01-01-2024,50,666,41,2024,1,1,12,50,FA2402118,23168,0
26341,258846,4,01-01-2024,15,381.6,41,2024,1,1,12,25,FA2402291,23170,1
26342,257590,13,01-01-2024,35,604.8,41,2024,1,1,12,50,,23172,0
26343,60347,1,01-01-2024,50,666,41,2024,1,1,12,50,FA2402117,23173,0
26344,257662,1,01-01-2024,50,666,41,2024,1,1,12,50,FA2402116,23174,0
26345,258567,1,01-01-2024,50,666,41,2024,1,1,12,50,FA2402115,23175,0
26346,258759,1,01-01-2024,50,666,5,2024,1,1,12,50,,23176,0
26348,345,1,01-01-2024,50,666,5,2024,1,1,12,50,,23179,0
26349,372,1,01-01-2024,50,666,41,2024,1,1,12,50,FA2402112,23180,0
26350,258635,3,01-01-2024,21,481.32,41,2024,1,1,12,50,,23181,0
26351,258801,1,01-01-2024,50,666,41,2024,1,1,12,50,,23185,0
26353,266,1,01-01-2024,50,666,43,2024,1,1,12,50,,23187,0
26354,185,1,01-01-2024,50,666,5,2024,1,1,12,50,FA2402108,23188,0
26355,257901,1,01-01-2024,50,666,41,2024,1,1,12,50,FA2402107,23189,0
26356,268,1,01-01-2024,50,666,41,2024,1,1,12,50,FA2402106,23190,0
26357,257698,1,01-01-2024,50,666,5,2024,1,1,12,50,,23191,0
26358,144,3,01-01-2024,50,1146,41,2024,1,1,12,50,FA2402350,23193,0
26360,65196,1,01-01-2024,50,666,41,2024,1,1,12,50,,23195,0
26362,471,2,01-01-2024,4,62.4,41,2024,1,1,12,25,FA2401680,23820,0
26363,27174,3,01-01-2024,50,1146,41,2024,1,1,12,50,FA2402348,23198,0
26364,77,1,01-01-2024,50,666,41,2024,1,1,12,50,,23199,0
26365,605,1,01-01-2024,50,666,41,2024,1,1,12,50,,23200,0
26366,491,1,01-01-2024,50,666,41,2024,1,1,12,50,FA2402100,23201,1
26367,417,3,01-01-2024,50,1146,41,2024,1,1,12,50,FA2402347,24372,0
26369,275,1,01-01-2024,50,666,41,2024,1,1,12,50,,23205,0
26370,507,1,01-01-2024,50,666,41,2024,1,1,12,50,FA2402098,23206,5
26371,258358,1,01-01-2024,50,666,41,2024,1,1,12,50,FA2402097,23207,0
26372,258743,1,01-01-2024,50,666,41,2024,1,1,12,50,,23208,0
26373,258840,1,01-01-2024,50,666,5,2024,1,1,12,50,FA2402096,23209,0
26374,257847,1,01-01-2024,50,666,41,2024,1,1,12,50,FA2402095,23211,0
26375,323,2,01-01-2024,25,390,5,2024,1,1,12,25,,23212,0
26376,149,1,01-01-2024,50,666,41,2024,1,1,12,50,FA2402094,23213,0
26377,473,1,01-01-2024,50,666,41,2024,1,1,12,50,FA2402093,23214,0
26378,258361,1,01-01-2024,50,666,41,2024,1,1,12,50,FA2402092,23215,0
26379,258537,1,01-01-2024,50,666,41,2024,1,1,12,50,,23216,0
26380,412,1,01-01-2024,50,666,41,2024,1,1,12,50,FA2402090,23217,9
26381,1560,1,01-01-2024,50,666,5,2024,1,1,12,50,,23219,0
26382,336,1,01-01-2024,50,666,20,2024,1,1,12,50,,23220,1
26383,172945,1,01-01-2024,50,666,41,2024,1,1,12,50,FA2402087,23221,0
26384,1564,1,01-01-2024,50,666,41,2024,1,1,12,50,FA2402086,23222,0
26385,257796,1,01-01-2024,50,666,41,2024,1,1,12,50,,23223,0
26386,258867,2,01-01-2024,25,390,41,2024,1,1,12,25,,23224,0
26387,173217,1,01-01-2024,50,666,41,2024,1,1,12,50,FA2402084,23225,0
26388,209730,1,01-01-2024,50,666,41,2024,1,1,12,50,,23226,0
26389,189,15,01-01-2024,50,1398,5,2024,1,1,12,50,,23227,0
26390,258075,1,01-01-2024,50,666,5,2024,1,1,12,50,,23228,0
26391,285,1,01-01-2024,50,666,41,2024,1,1,12,50,,23229,1
26392,241129,1,01-01-2024,50,666,41,2024,1,1,12,50,FA2402080,23231,0
26393,258818,1,01-01-2024,50,666,41,2024,1,1,12,50,FA2402079,23232,0
26394,413,1,01-01-2024,50,666,41,2024,1,1,12,50,FA2402078,23233,0
26395,257701,1,01-01-2024,50,666,41,2024,1,1,12,50,,23234,0
26396,477,1,01-01-2024,50,666,20,2024,1,1,12,50,,23236,0
26397,547,1,01-01-2024,50,666,41,2024,1,1,12,50,,23237,0
26398,1570,1,01-01-2024,50,666,20,2024,1,1,12,50,FA2402074,23238,0
26399,41,1,01-01-2024,50,666,5,2024,1,1,12,50,,23239,0
26400,40,1,01-01-2024,50,666,41,2024,1,1,12,50,,23240,0
26401,257783,1,01-01-2024,50,666,41,2024,1,1,12,50,FA2402071,23241,0
26402,260071,1,01-01-2024,50,666,41,2024,1,1,12,50,FA2402070,23242,0
26404,259389,1,01-01-2024,50,666,41,2024,1,1,12,50,,23244,0
26405,190,3,01-01-2024,34,779.28,41,2024,1,1,12,50,,23245,0
26406,258334,1,01-01-2024,50,666,41,2024,1,1,12,50,,23246,6
26407,257652,1,01-01-2024,50,666,44,2024,1,1,12,50,,23247,0
26408,212873,1,01-01-2024,50,666,41,2024,1,1,12,50,,23248,0
26409,257770,1,01-01-2024,50,666,41,2024,1,1,12,50,,23249,0
26410,258174,1,01-01-2024,50,666,41,2024,1,1,12,50,FA2402064,23251,0
26411,75,13,01-01-2024,50,864,5,2024,1,1,12,50,FA2402378,23252,0
26412,45,1,01-01-2024,50,666,41,2024,1,1,12,50,FA2402063,23253,0
26413,258486,3,01-01-2024,50,1146,41,2024,1,1,12,50,,23254,0
26414,479,1,01-01-2024,50,666,41,2024,1,1,12,50,FA2402062,23255,0
26415,1573,3,01-01-2024,50,1146,41,2024,1,1,12,50,,23256,0
26416,258217,1,01-01-2024,50,666,41,2024,1,1,12,50,FA2402061,23258,0
26417,1336,1,01-01-2024,50,666,41,2024,1,1,12,50,,23259,1
26418,257594,1,01-01-2024,50,666,40,2024,1,1,12,50,,23260,0
26419,257548,7,01-01-2024,50,125,41,2024,1,1,12,50,FA2401609,23261,0
26420,68325,1,01-01-2024,50,666,41,2024,1,1,12,50,,23262,0
26421,18,13,01-01-2024,50,864,5,2024,1,1,12,50,,23263,0
26422,257542,1,01-01-2024,50,666,41,2024,1,1,12,50,,23264,0
26423,260435,1,01-01-2024,5,66.6,44,2024,1,1,12,50,,24714,7
26424,90,1,01-01-2024,50,666,5,2024,1,1,12,50,,23267,0
26426,11411,1,01-01-2024,50,666,41,2024,1,1,12,50,FA2402054,23269,0
26427,48803,1,01-01-2024,50,666,41,2024,1,1,12,50,FA2402053,23270,0
26429,49,1,01-01-2024,50,666,5,2024,1,1,12,50,,23273,0
26430,5502,1,01-01-2024,50,666,41,2024,1,1,12,50,,23274,0
26431,298,1,01-01-2024,50,666,41,2024,1,1,12,50,FA2402050,23275,0
26432,42348,3,01-01-2024,50,1146,5,2024,1,1,12,50,,23276,5
26433,258122,1,01-01-2024,50,666,41,2024,1,1,12,50,FA2402049,23277,0
26434,299,1,01-01-2024,50,666,41,2024,1,1,12,50,FA2402048,23278,0
26435,11511,1,01-01-2024,50,666,41,2024,1,1,12,50,FA2402047,23279,0
26436,93,1,01-01-2024,50,666,41,2024,1,1,12,50,,23281,0
26437,257821,1,01-01-2024,50,666,5,2024,1,1,12,50,,23282,0
26438,302,1,01-01-2024,50,666,20,2024,1,1,12,50,,23284,0
26439,54513,1,01-01-2024,50,666,41,2024,1,1,12,50,FA2402043,23285,0
26441,145536,3,01-01-2024,50,1146,41,2024,1,1,12,50,,23287,0
26442,8,1,01-01-2024,50,666,41,2024,1,1,12,50,FA2402041,23288,0
26443,258722,1,01-01-2024,50,666,41,2024,1,1,12,50,,23289,0
26444,388,1,01-01-2024,50,666,41,2024,1,1,12,50,FA2402039,23290,0
26445,214771,1,01-01-2024,50,666,41,2024,1,1,12,50,,23291,0
26446,310,1,01-01-2024,50,666,41,2024,1,1,12,50,FA2402037,23292,0
26447,47476,3,01-01-2024,50,1146,40,2024,1,1,12,50,,23294,0
26448,157,1,01-01-2024,50,666,20,2024,1,1,12,50,,23295,0
26449,1587,1,01-01-2024,1,13.32,41,2024,1,1,12,50,FA2402035,23297,0
26450,210622,1,01-01-2024,50,666,5,2024,1,1,12,50,,23298,0
26451,258506,1,01-01-2024,16,213.12,41,2024,1,1,12,50,,23300,0
26452,235990,1,01-01-2024,50,666,41,2024,1,1,12,50,FA2402032,23301,0
26453,257692,1,01-01-2024,50,666,41,2024,1,1,12,50,,23302,1
26454,9,1,01-01-2024,50,666,5,2024,1,1,12,50,,23303,0
26455,55,13,01-01-2024,50,864,5,2024,1,1,12,50,,23304,0
26456,235976,1,01-01-2024,50,666,5,2024,1,1,12,50,,23305,0
26457,1588,1,01-01-2024,50,666,41,2024,1,1,12,50,,23306,0
26458,258622,1,01-01-2024,50,666,5,2024,1,1,12,50,,23307,0
26459,258079,3,01-01-2024,50,1146,41,2024,1,1,12,50,FA2402340,23308,0
26460,257695,1,01-01-2024,50,666,41,2024,1,1,12,50,FA2402026,23311,0
26461,58,2,01-01-2024,25,390,20,2024,1,1,12,25,,23312,0
26462,1679,1,01-01-2024,50,666,5,2024,1,1,12,50,,23313,0
26463,400,17,01-01-2024,12,196,5,2024,1,1,12,12,,23315,0
26464,240089,1,01-01-2024,50,666,41,2024,1,1,12,50,FA2402024,23316,0
26465,308,1,01-01-2024,50,666,41,2024,1,1,12,50,,23318,0
26466,19,3,01-01-2024,50,1146,41,2024,1,1,12,50,FA2402339,23319,0
26467,257898,1,01-01-2024,50,666,41,2024,1,1,12,50,FA2402022,23321,0
26468,54771,1,01-01-2024,50,666,5,2024,1,1,12,50,,23322,0
26469,258876,1,01-01-2024,50,666,41,2024,1,1,12,50,FA2402020,23323,0
26470,258902,3,01-01-2024,50,1146,41,2024,1,1,12,50,FA2402338,23326,0
26471,62,17,01-01-2024,12,196,5,2024,1,1,12,12,,23328,1
26472,539,17,01-01-2024,12,196,41,2024,1,1,12,12,,23330,0
26473,60,17,01-01-2024,12,196,5,2024,1,1,12,12,,23331,0
26474,46873,17,01-01-2024,12,196,44,2024,1,1,12,12,,23332,0
26475,145082,18,01-01-2024,6,98,41,2024,1,1,12,6,,23333,0
26476,444,4,01-01-2024,25,636,41,2024,1,1,12,25,FA2402290,23334,0
26477,259567,1,01-01-2024,2,26.64,41,2024,1,1,12,50,FA2402019,23335,0
26478,258903,1,01-01-2024,50,666,41,2024,1,1,12,50,,23336,0
26479,258905,1,01-01-2024,38,506.16,20,2024,1,1,12,50,,23337,1
26480,258911,3,01-01-2024,50,1146,5,2024,1,1,12,50,,23338,0
26481,458,1,01-01-2024,50,666,41,2024,1,1,12,50,FA2402016,23339,0
26482,259698,1,01-01-2024,50,666,41,2024,1,1,12,50,FA2402015,23341,0
26484,134,1,01-01-2024,50,666,5,2024,1,1,12,50,,23846,0
26485,1583,2,01-01-2024,25,390,20,2024,1,1,12,25,,23347,0
26486,258968,1,01-01-2024,50,666,41,2024,1,1,12,50,FA2402013,23348,0
26487,258969,3,01-01-2024,50,1146,41,2024,1,1,12,50,,23349,0
26488,258212,1,01-01-2024,50,666,41,2024,1,1,12,50,FA2402012,23350,0
26489,258986,1,01-01-2024,50,666,41,2024,1,1,12,50,FA2402011,23352,0
26490,258914,1,01-01-2024,50,666,41,2024,1,1,12,50,FA2402010,23353,1
26491,201,1,01-01-2024,50,666,41,2024,1,1,12,50,FA2402009,23354,0
26492,260083,1,01-01-2024,2,26.64,44,2024,1,1,12,50,FA2402008,23355,7
26493,170,3,01-01-2024,6,137.52,5,2024,1,1,12,50,,23356,28
26494,259023,1,01-01-2024,50,666,5,2024,1,1,12,50,,23357,0
26495,259024,1,01-01-2024,50,666,44,2024,1,1,12,50,FA2402006,23358,0
26496,259033,1,01-01-2024,50,666,41,2024,1,1,12,50,,23359,3
26497,259439,1,01-01-2024,50,666,41,2024,1,1,12,50,,23848,0
26498,259072,1,01-01-2024,50,666,5,2024,1,1,12,50,,23363,0
26499,258500,2,01-01-2024,25,390,41,2024,1,1,12,25,,23364,0
26500,237166,1,01-01-2024,50,666,41,2024,1,1,12,50,,23366,0
26501,112452,1,01-01-2024,50,666,5,2024,1,1,12,50,FA2402001,23367,1
26502,259089,1,01-01-2024,50,666,41,2024,1,1,12,50,,23368,0
26503,259811,3,01-01-2024,50,1146,41,2024,1,1,12,50,,23370,0
26504,258127,1,01-01-2024,50,666,41,2024,1,1,12,50,FA2401999,23371,0
26505,259117,2,01-01-2024,25,390,41,2024,1,1,12,25,,23373,0
26506,82621,1,01-01-2024,50,666,5,2024,1,1,12,50,,23865,0
26507,259173,1,01-01-2024,50,666,41,2024,1,1,12,50,FA2401997,23376,0
26508,259170,1,01-01-2024,50,666,5,2024,1,1,12,50,,23377,0
26509,258557,2,01-01-2024,25,390,41,2024,1,1,12,25,,23378,0
26510,461,1,01-01-2024,50,666,43,2024,1,1,12,50,FA2401995,23379,1
26511,258726,2,01-01-2024,11,171.6,41,2024,1,1,12,25,,23380,0
