livraison_id,abonnement_id,qte,livre,depot_id,adherent_id,annee,jour,produit_id,semaine,distribution
1906714,26550,1,1,1,98,2024,2024-01-24,1,4,5
1906715,26550,1,1,1,98,2024,2024-01-31,1,5,5
1906716,26550,1,1,1,98,2024,2024-02-07,1,6,5
1906717,26550,1,1,1,98,2024,2024-02-14,1,7,5
1906718,26550,1,1,1,98,2024,2024-02-21,1,8,5
1906719,26550,1,1,1,98,2024,2024-02-28,1,9,5
1906720,26550,1,1,1,98,2024,2024-03-06,1,10,5
1906722,26550,1,1,1,98,2024,2024-03-20,1,12,5
1906723,26550,1,1,1,98,2024,2024-03-27,1,13,5
1906724,26550,1,1,1,98,2024,2024-04-03,1,14,5
1906725,26550,1,1,1,98,2024,2024-04-10,1,15,5
1906726,26550,1,1,1,98,2024,2024-04-17,1,16,5
1906727,26550,1,1,1,98,2024,2024-04-24,1,17,5
1906728,26550,1,1,1,98,2024,2024-04-30,1,18,5
1906729,26550,1,1,1,98,2024,2024-05-07,1,19,5
1906731,26550,2,1,1,98,2024,2024-05-22,1,21,5
1906732,26550,1,1,1,98,2024,2024-05-29,1,22,5
1906733,26550,1,1,1,98,2024,2024-06-05,1,23,5
1906734,26550,1,1,1,98,2024,2024-06-12,1,24,5
1906735,26550,1,1,1,98,2024,2024-06-19,1,25,5
1906736,26550,1,1,1,98,2024,2024-06-26,1,26,5
1906746,26550,2,1,1,98,2024,2024-09-04,1,36,5
1906747,26550,2,1,1,98,2024,2024-09-11,1,37,5
1906748,26550,2,1,1,98,2024,2024-09-18,1,38,5
1906751,26550,2,1,1,98,2024,2024-10-11,1,41,8
1906752,26550,2,1,1,98,2024,2024-10-16,1,42,5
1906753,26550,2,1,1,98,2024,2024-10-23,1,43,5
1906754,26550,2,1,1,98,2024,2024-10-30,1,44,5
1906755,26550,2,1,1,98,2024,2024-11-06,1,45,5
1906756,26550,2,1,1,98,2024,2024-11-13,1,46,5
1906757,26550,2,1,1,98,2024,2024-11-20,1,47,5
1906758,26550,2,1,1,98,2024,2024-11-27,1,48,5
1906759,26550,1,1,1,98,2024,2024-12-04,1,49,5
1906760,26550,1,1,1,98,2024,2024-12-11,1,50,5
1906761,26550,1,1,1,98,2024,2024-12-18,1,51,5
1906762,26551,1,1,46,448,2024,2024-01-10,1,2,3
1906763,26551,1,1,46,448,2024,2024-01-17,1,3,3
1906766,26551,1,1,46,448,2024,2024-02-07,1,6,3
1906767,26551,1,1,46,448,2024,2024-02-14,1,7,3
1906768,26551,1,1,46,448,2024,2024-02-21,1,8,3
1906769,26551,2,1,46,448,2024,2024-02-28,1,9,3
1906770,26551,2,1,46,448,2024,2024-03-06,1,10,3
1906771,26551,1,1,46,448,2024,2024-03-13,1,11,3
1906772,26551,1,1,46,448,2024,2024-03-22,1,12,7
1906773,26551,1,1,46,448,2024,2024-03-27,1,13,3
1906774,26551,1,1,46,448,2024,2024-04-03,1,14,3
1906775,26551,1,1,46,448,2024,2024-04-10,1,15,3
1906776,26551,1,1,46,448,2024,2024-04-17,1,16,3
1906777,26551,1,1,46,448,2024,2024-04-24,1,17,3
1906778,26551,1,1,46,448,2024,2024-04-30,1,18,3
1906779,26551,1,1,46,448,2024,2024-05-07,1,19,3
1906780,26551,1,1,46,448,2024,2024-05-15,1,20,3
1906782,26551,2,1,46,448,2024,2024-05-29,1,22,3
1906783,26551,1,1,46,448,2024,2024-06-05,1,23,3
1906784,26551,1,1,46,448,2024,2024-06-12,1,24,3
1906785,26551,1,1,46,448,2024,2024-06-19,1,25,3
1906786,26551,1,1,46,448,2024,2024-06-26,1,26,3
1906788,26551,2,1,46,448,2024,2024-07-10,1,28,3
1906789,26551,1,1,46,448,2024,2024-07-17,1,29,3
1906790,26551,1,1,19,448,2024,2024-07-24,1,30,4
1906791,26551,1,1,46,448,2024,2024-07-31,1,31,3
1906792,26551,1,1,46,448,2024,2024-08-09,1,32,7
1906794,26551,2,1,46,448,2024,2024-08-21,1,34,3
1906795,26551,1,1,46,448,2024,2024-08-28,1,35,3
1906796,26551,1,1,46,448,2024,2024-09-04,1,36,3
1906800,26551,2,1,46,448,2024,2024-10-02,1,40,3
1906801,26551,2,1,46,448,2024,2024-10-09,1,41,3
1906802,26551,2,1,46,448,2024,2024-10-16,1,42,3
1906804,26551,2,1,46,448,2024,2024-10-30,1,44,3
1906805,26551,1,1,46,448,2024,2024-11-06,1,45,3
1906806,26551,1,1,46,448,2024,2024-11-13,1,46,3
1906807,26551,1,1,46,448,2024,2024-11-20,1,47,3
1906808,26551,1,1,46,448,2024,2024-11-27,1,48,3
1906809,26551,1,1,46,448,2024,2024-12-04,1,49,3
1906810,26551,1,1,46,448,2024,2024-12-11,1,50,3
1906811,26551,1,1,46,448,2024,2024-12-18,1,51,3
1906812,26552,1,1,6,259398,2024,2024-01-10,1,2,4
1906813,26552,1,1,6,259398,2024,2024-01-17,1,3,4
1906814,26552,1,1,6,259398,2024,2024-01-24,1,4,4
1906815,26552,1,1,6,259398,2024,2024-01-31,1,5,4
1906816,26552,1,1,6,259398,2024,2024-02-07,1,6,4
1906817,26552,1,1,6,259398,2024,2024-02-14,1,7,4
1906818,26552,1,1,6,259398,2024,2024-02-21,1,8,4
1906819,26552,1,1,6,259398,2024,2024-02-28,1,9,4
1906820,26552,1,1,6,259398,2024,2024-03-06,1,10,4
1906821,26552,1,1,6,259398,2024,2024-03-13,1,11,4
1906822,26552,1,1,6,259398,2024,2024-03-20,1,12,4
1906823,26552,1,1,6,259398,2024,2024-03-27,1,13,4
1906824,26552,1,1,6,259398,2024,2024-04-03,1,14,4
1906825,26552,1,1,6,259398,2024,2024-04-10,1,15,4
1906826,26552,1,1,6,259398,2024,2024-04-17,1,16,4
1906827,26552,1,1,6,259398,2024,2024-04-24,1,17,4
1906828,26552,1,1,6,259398,2024,2024-04-30,1,18,4
1906829,26552,1,1,6,259398,2024,2024-05-07,1,19,4
1906830,26552,1,1,6,259398,2024,2024-05-15,1,20,4
1906831,26552,1,1,6,259398,2024,2024-05-22,1,21,4
1906832,26552,1,1,6,259398,2024,2024-05-29,1,22,4
1906833,26552,1,1,6,259398,2024,2024-06-05,1,23,4
1906834,26552,1,1,6,259398,2024,2024-06-12,1,24,4
1906835,26552,1,1,6,259398,2024,2024-06-19,1,25,4
1906836,26552,1,1,6,259398,2024,2024-06-26,1,26,4
1906837,26552,1,1,6,259398,2024,2024-07-03,1,27,4
1906838,26552,1,1,6,259398,2024,2024-07-10,1,28,4
1906839,26552,1,1,6,259398,2024,2024-07-17,1,29,4
1906840,26552,1,1,6,259398,2024,2024-07-24,1,30,4
1906841,26552,1,1,6,259398,2024,2024-07-31,1,31,4
1906842,26552,1,1,6,259398,2024,2024-08-07,1,32,4
1906844,26552,2,1,6,259398,2024,2024-08-21,1,34,4
1906845,26552,1,1,6,259398,2024,2024-08-28,1,35,4
1906846,26552,1,1,6,259398,2024,2024-09-04,1,36,4
1906847,26552,1,1,6,259398,2024,2024-09-11,1,37,4
1906848,26552,1,1,6,259398,2024,2024-09-18,1,38,4
1906849,26552,1,1,6,259398,2024,2024-09-25,1,39,4
1906850,26552,1,1,6,259398,2024,2024-10-02,1,40,4
1906851,26552,1,1,6,259398,2024,2024-10-09,1,41,4
1906852,26552,1,1,6,259398,2024,2024-10-16,1,42,4
1906853,26552,1,1,6,259398,2024,2024-10-23,1,43,4
1906854,26552,1,1,6,259398,2024,2024-10-30,1,44,4
1906855,26552,1,1,6,259398,2024,2024-11-06,1,45,4
1906856,26552,1,1,6,259398,2024,2024-11-13,1,46,4
1906857,26552,1,1,6,259398,2024,2024-11-20,1,47,4
1906858,26552,1,1,6,259398,2024,2024-11-27,1,48,4
1906859,26552,1,1,6,259398,2024,2024-12-04,1,49,4
1906860,26552,1,1,6,259398,2024,2024-12-11,1,50,4
1906861,26552,1,1,6,259398,2024,2024-12-18,1,51,4
1906862,26553,1,1,1,259191,2024,2024-01-10,1,2,5
1906863,26553,1,1,1,259191,2024,2024-01-17,1,3,5
1906864,26553,1,1,1,259191,2024,2024-01-24,1,4,5
1906866,26553,1,1,1,259191,2024,2024-02-07,1,6,5
1906867,26553,1,1,1,259191,2024,2024-02-14,1,7,5
1906868,26553,1,1,1,259191,2024,2024-02-21,1,8,5
1906869,26553,1,1,1,259191,2024,2024-02-28,1,9,5
1906871,26553,1,1,1,259191,2024,2024-03-13,1,11,5
1906872,26553,1,1,1,259191,2024,2024-03-20,1,12,5
1906873,26553,1,1,1,259191,2024,2024-03-27,1,13,5
1906874,26553,1,1,1,259191,2024,2024-04-03,1,14,5
1906875,26553,1,1,1,259191,2024,2024-04-10,1,15,5
1906876,26553,1,1,1,259191,2024,2024-04-17,1,16,5
1906877,26553,1,1,1,259191,2024,2024-04-24,1,17,5
1906878,26553,1,1,1,259191,2024,2024-04-30,1,18,5
1906880,26553,1,1,1,259191,2024,2024-05-15,1,20,5
1906881,26553,1,1,1,259191,2024,2024-05-22,1,21,5
1906882,26553,1,1,1,259191,2024,2024-05-29,1,22,5
1906883,26553,1,1,1,259191,2024,2024-06-05,1,23,5
1906884,26553,1,1,1,259191,2024,2024-06-12,1,24,5
1906885,26553,1,1,1,259191,2024,2024-06-19,1,25,5
1906886,26553,1,1,1,259191,2024,2024-06-26,1,26,5
1906887,26553,1,1,1,259191,2024,2024-07-03,1,27,5
1906888,26553,1,1,1,259191,2024,2024-07-10,1,28,5
1906889,26553,1,1,1,259191,2024,2024-07-17,1,29,5
1906890,26553,1,1,1,259191,2024,2024-07-24,1,30,5
1906891,26553,1,1,1,259191,2024,2024-07-31,1,31,5
1906894,26553,2,1,1,259191,2024,2024-08-21,1,34,5
1906895,26553,2,1,1,259191,2024,2024-08-28,1,35,5
1906896,26553,1,1,1,259191,2024,2024-09-04,1,36,5
1906897,26553,1,1,1,259191,2024,2024-09-11,1,37,5
1906898,26553,1,1,1,259191,2024,2024-09-18,1,38,5
1906899,26553,1,1,1,259191,2024,2024-09-25,1,39,5
1906900,26553,1,1,1,259191,2024,2024-10-02,1,40,5
1906901,26553,1,1,1,259191,2024,2024-10-09,1,41,5
1906904,26553,2,1,1,259191,2024,2024-10-30,1,44,5
1906905,26553,2,1,1,259191,2024,2024-11-06,1,45,5
1906906,26553,2,1,1,259191,2024,2024-11-13,1,46,5
1906907,26553,2,1,1,259191,2024,2024-11-20,1,47,5
1906908,26553,2,1,1,259191,2024,2024-11-27,1,48,5
1906909,26553,1,1,1,259191,2024,2024-12-04,1,49,5
1906910,26553,1,1,1,259191,2024,2024-12-11,1,50,5
1906911,26553,1,1,1,259191,2024,2024-12-18,1,51,5
1906912,26554,1,1,17,259394,2024,2024-01-12,2,2,10
1906913,26554,1,1,17,259394,2024,2024-01-19,2,3,10
1906914,26554,1,1,17,259394,2024,2024-01-26,2,4,10
1906915,26554,1,1,17,259394,2024,2024-02-02,2,5,10
1906916,26554,1,1,17,259394,2024,2024-02-09,2,6,10
1906917,26554,1,1,17,259394,2024,2024-02-16,2,7,10
1906918,26554,1,1,17,259394,2024,2024-02-23,2,8,10
1906919,26554,1,1,17,259394,2024,2024-03-01,2,9,10
1906920,26554,1,1,17,259394,2024,2024-03-08,2,10,10
1906921,26554,1,1,17,259394,2024,2024-03-15,2,11,10
1906922,26554,1,1,17,259394,2024,2024-03-22,2,12,10
1906923,26554,1,1,17,259394,2024,2024-03-29,2,13,10
1906924,26554,1,1,17,259394,2024,2024-04-05,2,14,10
1906925,26554,1,1,17,259394,2024,2024-04-12,2,15,10
1906926,26554,1,1,17,259394,2024,2024-04-19,2,16,10
1906927,26554,1,1,17,259394,2024,2024-04-26,2,17,10
1906928,26554,1,1,17,259394,2024,2024-05-03,2,18,10
1906929,26554,1,1,17,259394,2024,2024-05-10,2,19,10
1906930,26554,1,1,17,259394,2024,2024-05-17,2,20,10
1906931,26554,1,1,17,259394,2024,2024-05-24,2,21,10
1906932,26554,1,1,17,259394,2024,2024-05-31,2,22,10
1906933,26554,1,1,17,259394,2024,2024-06-07,2,23,10
1906934,26554,1,1,17,259394,2024,2024-06-14,2,24,10
1906935,26554,1,1,17,259394,2024,2024-06-21,2,25,10
1906936,26554,1,1,17,259394,2024,2024-06-28,2,26,10
1906937,26554,1,1,17,259394,2024,2024-07-05,2,27,10
1906938,26554,1,1,17,259394,2024,2024-07-12,2,28,10
1906939,26554,1,1,17,259394,2024,2024-07-19,2,29,10
1906940,26554,1,1,17,259394,2024,2024-07-26,2,30,10
1906941,26554,1,1,17,259394,2024,2024-08-02,2,31,10
1906942,26554,1,1,17,259394,2024,2024-08-09,2,32,10
1906943,26554,1,1,17,259394,2024,2024-08-16,2,33,10
1906944,26554,1,1,17,259394,2024,2024-08-23,2,34,10
1906945,26554,1,1,17,259394,2024,2024-08-30,2,35,10
1906946,26554,1,1,17,259394,2024,2024-09-06,2,36,10
1906947,26554,1,1,17,259394,2024,2024-09-13,2,37,10
1906948,26554,1,1,17,259394,2024,2024-09-20,2,38,10
1906949,26554,1,1,17,259394,2024,2024-09-27,2,39,10
1906950,26554,1,1,17,259394,2024,2024-10-04,2,40,10
1906951,26554,1,1,17,259394,2024,2024-10-11,2,41,10
1906952,26554,1,1,17,259394,2024,2024-10-18,2,42,10
1906953,26554,1,1,17,259394,2024,2024-10-25,2,43,10
1906954,26554,1,1,17,259394,2024,2024-10-31,2,44,10
1906955,26554,1,1,17,259394,2024,2024-11-08,2,45,10
1906956,26554,1,1,17,259394,2024,2024-11-15,2,46,10
1906957,26554,1,1,17,259394,2024,2024-11-22,2,47,10
1906958,26554,1,1,17,259394,2024,2024-11-29,2,48,10
1906959,26554,1,1,17,259394,2024,2024-12-06,2,49,10
1906960,26554,1,1,17,259394,2024,2024-12-13,2,50,10
1906961,26554,1,1,17,259394,2024,2024-12-20,2,51,10
1906962,26555,1,1,62,259190,2024,2024-01-10,1,2,3
1906963,26555,1,1,62,259190,2024,2024-01-17,1,3,3
1906964,26555,1,1,62,259190,2024,2024-01-24,1,4,3
1906965,26555,1,1,62,259190,2024,2024-01-31,1,5,3
1906966,26555,1,1,62,259190,2024,2024-02-07,1,6,3
1906967,26555,1,1,62,259190,2024,2024-02-14,1,7,3
1906968,26555,1,1,62,259190,2024,2024-02-21,1,8,3
1906969,26555,1,1,62,259190,2024,2024-02-28,1,9,3
1906970,26555,1,1,62,259190,2024,2024-03-06,1,10,3
1906971,26555,1,1,62,259190,2024,2024-03-13,1,11,3
1906972,26555,1,1,62,259190,2024,2024-03-20,1,12,3
1906973,26555,1,1,62,259190,2024,2024-03-27,1,13,3
1906974,26555,1,1,62,259190,2024,2024-04-03,1,14,3
1906975,26555,1,1,62,259190,2024,2024-04-10,1,15,3
1906976,26555,1,1,62,259190,2024,2024-04-17,1,16,3
1906977,26555,1,1,62,259190,2024,2024-04-24,1,17,3
1906978,26555,1,1,62,259190,2024,2024-04-30,1,18,3
1906979,26555,1,1,62,259190,2024,2024-05-07,1,19,3
1906980,26555,1,1,62,259190,2024,2024-05-15,1,20,3
1906981,26555,1,1,62,259190,2024,2024-05-22,1,21,3
1906982,26555,1,1,62,259190,2024,2024-05-29,1,22,3
1906983,26555,1,1,62,259190,2024,2024-06-05,1,23,3
1906984,26555,1,1,62,259190,2024,2024-06-12,1,24,3
1906985,26555,1,1,62,259190,2024,2024-06-19,1,25,3
1906986,26555,1,1,62,259190,2024,2024-06-26,1,26,3
1906987,26555,1,1,62,259190,2024,2024-07-03,1,27,3
1906988,26555,1,1,62,259190,2024,2024-07-10,1,28,3
1906989,26555,1,1,62,259190,2024,2024-07-17,1,29,3
1906990,26555,1,1,62,259190,2024,2024-07-24,1,30,3
1906991,26555,1,1,62,259190,2024,2024-07-31,1,31,3
1906992,26555,1,1,62,259190,2024,2024-08-07,1,32,3
1906993,26555,1,1,62,259190,2024,2024-08-14,1,33,3
1906994,26555,1,1,62,259190,2024,2024-08-21,1,34,3
1906995,26555,1,1,62,259190,2024,2024-08-28,1,35,3
1906996,26555,1,1,62,259190,2024,2024-09-04,1,36,3
1906997,26555,1,1,62,259190,2024,2024-09-11,1,37,3
1906998,26555,1,1,62,259190,2024,2024-09-18,1,38,3
1906999,26555,1,1,62,259190,2024,2024-09-25,1,39,3
1907000,26555,1,1,62,259190,2024,2024-10-02,1,40,3
1907001,26555,1,1,62,259190,2024,2024-10-09,1,41,3
1907002,26555,1,1,62,259190,2024,2024-10-16,1,42,3
1907003,26555,1,1,62,259190,2024,2024-10-23,1,43,3
1907004,26555,1,1,62,259190,2024,2024-10-30,1,44,3
1907005,26555,1,1,62,259190,2024,2024-11-06,1,45,3
1907006,26555,1,1,62,259190,2024,2024-11-13,1,46,3
1907007,26555,1,1,62,259190,2024,2024-11-20,1,47,3
1907008,26555,1,1,62,259190,2024,2024-11-27,1,48,3
1907009,26555,1,1,62,259190,2024,2024-12-04,1,49,3
1907010,26555,1,1,62,259190,2024,2024-12-11,1,50,3
1907011,26555,1,1,62,259190,2024,2024-12-18,1,51,3
1907062,26557,1,1,0,259383,2024,2024-01-12,1,2,7
1907063,26557,1,1,0,259383,2024,2024-01-19,1,3,7
1907064,26557,1,1,0,259383,2024,2024-01-26,1,4,7
1907065,26557,1,1,0,259383,2024,2024-02-02,1,5,7
1907066,26557,1,1,0,259383,2024,2024-02-09,1,6,7
1907067,26557,1,1,0,259383,2024,2024-02-16,1,7,7
1907070,26557,1,1,0,259383,2024,2024-03-08,1,10,7
1907071,26557,1,1,0,259383,2024,2024-03-15,1,11,7
1907072,26557,1,1,0,259383,2024,2024-03-22,1,12,7
1907073,26557,1,1,0,259383,2024,2024-03-29,1,13,7
1907074,26557,1,1,0,259383,2024,2024-04-05,1,14,7
1907075,26557,1,1,0,259383,2024,2024-04-12,1,15,7
1907076,26557,1,1,0,259383,2024,2024-04-19,1,16,7
1907079,26557,2,1,0,259383,2024,2024-05-10,1,19,7
1907080,26557,2,1,0,259383,2024,2024-05-17,1,20,7
1907081,26557,1,1,0,259383,2024,2024-05-24,1,21,7
1907082,26557,1,1,0,259383,2024,2024-05-31,1,22,7
1907083,26557,1,1,0,259383,2024,2024-06-07,1,23,7
1907084,26557,1,1,0,259383,2024,2024-06-14,1,24,7
1907085,26557,1,1,0,259383,2024,2024-06-21,1,25,7
1907086,26557,1,1,0,259383,2024,2024-06-28,1,26,7
1907087,26557,1,1,0,259383,2024,2024-07-05,1,27,7
1907088,26557,1,1,0,259383,2024,2024-07-12,1,28,7
1907090,26557,2,1,0,259383,2024,2024-07-26,1,30,7
1907091,26557,2,1,0,259383,2024,2024-08-02,1,31,7
1907092,26557,2,1,0,259383,2024,2024-08-09,1,32,7
1907093,26557,1,1,0,259383,2024,2024-08-16,1,33,7
1907094,26557,1,1,0,259383,2024,2024-08-23,1,34,7
1907095,26557,1,1,0,259383,2024,2024-08-30,1,35,7
1907096,26557,1,1,0,259383,2024,2024-09-06,1,36,7
1907097,26557,1,1,0,259383,2024,2024-09-13,1,37,7
1907098,26557,1,1,0,259383,2024,2024-09-20,1,38,7
1907099,26557,1,1,0,259383,2024,2024-09-27,1,39,7
1907100,26557,1,1,0,259383,2024,2024-10-04,1,40,7
1907101,26557,1,1,0,259383,2024,2024-10-11,1,41,7
1907102,26557,1,1,0,259383,2024,2024-10-18,1,42,7
1907103,26557,1,1,0,259383,2024,2024-10-25,1,43,7
1907104,26557,1,1,0,259383,2024,2024-10-31,1,44,7
1907105,26557,1,1,0,259383,2024,2024-11-08,1,45,7
1907106,26557,1,1,0,259383,2024,2024-11-15,1,46,7
1907107,26557,1,1,0,259383,2024,2024-11-22,1,47,7
1907108,26557,1,1,0,259383,2024,2024-11-29,1,48,7
1907109,26557,1,1,0,259383,2024,2024-12-06,1,49,7
1907110,26557,1,1,0,259383,2024,2024-12-13,1,50,7
1907111,26557,1,1,0,259383,2024,2024-12-20,1,51,7
1907162,26559,1,1,13,259380,2024,2024-01-10,1,2,4
1907163,26559,1,1,13,259380,2024,2024-01-17,1,3,4
1907164,26559,1,1,13,259380,2024,2024-01-24,1,4,4
1907165,26559,1,1,13,259380,2024,2024-01-31,1,5,4
1907166,26559,1,1,13,259380,2024,2024-02-07,1,6,4
1907167,26559,1,1,13,259380,2024,2024-02-14,1,7,4
1907168,26559,1,1,13,259380,2024,2024-02-21,1,8,4
1907169,26559,1,1,13,259380,2024,2024-02-28,1,9,4
1907170,26559,1,1,13,259380,2024,2024-03-06,1,10,4
1907171,26559,1,1,13,259380,2024,2024-03-13,1,11,4
1907172,26559,1,1,13,259380,2024,2024-03-20,1,12,4
1907173,26559,1,1,13,259380,2024,2024-03-27,1,13,4
1907174,26559,1,1,13,259380,2024,2024-04-03,1,14,4
1907175,26559,1,1,13,259380,2024,2024-04-10,1,15,4
1907176,26559,1,1,13,259380,2024,2024-04-17,1,16,4
1907177,26559,1,1,13,259380,2024,2024-04-24,1,17,4
1907178,26559,1,1,13,259380,2024,2024-04-30,1,18,4
1907179,26559,1,1,13,259380,2024,2024-05-07,1,19,4
1907180,26559,1,1,13,259380,2024,2024-05-15,1,20,4
1907181,26559,1,1,13,259380,2024,2024-05-22,1,21,4
1907182,26559,1,1,13,259380,2024,2024-05-29,1,22,4
1907183,26559,1,1,13,259380,2024,2024-06-05,1,23,4
1907184,26559,1,1,13,259380,2024,2024-06-12,1,24,4
1907185,26559,1,1,13,259380,2024,2024-06-19,1,25,4
1907186,26559,1,1,13,259380,2024,2024-06-26,1,26,4
1907187,26559,1,1,13,259380,2024,2024-07-03,1,27,4
1907188,26559,1,1,13,259380,2024,2024-07-10,1,28,4
1907189,26559,1,1,13,259380,2024,2024-07-17,1,29,4
1907190,26559,1,1,13,259380,2024,2024-07-24,1,30,4
1907191,26559,1,1,13,259380,2024,2024-07-31,1,31,4
1907192,26559,1,1,13,259380,2024,2024-08-07,1,32,4
1907193,26559,1,1,13,259380,2024,2024-08-14,1,33,4
1907194,26559,1,1,13,259380,2024,2024-08-21,1,34,4
1907195,26559,1,1,13,259380,2024,2024-08-28,1,35,4
1907196,26559,1,1,13,259380,2024,2024-09-04,1,36,4
1907197,26559,1,1,13,259380,2024,2024-09-11,1,37,4
1907198,26559,1,1,13,259380,2024,2024-09-18,1,38,4
1907199,26559,1,1,13,259380,2024,2024-09-25,1,39,4
1907200,26559,1,1,13,259380,2024,2024-10-02,1,40,4
1907201,26559,1,1,13,259380,2024,2024-10-09,1,41,4
1907202,26559,1,1,13,259380,2024,2024-10-16,1,42,4
1907203,26559,1,1,13,259380,2024,2024-10-23,1,43,4
1907204,26559,1,1,13,259380,2024,2024-10-30,1,44,4
1907205,26559,1,1,13,259380,2024,2024-11-06,1,45,4
1907206,26559,1,1,13,259380,2024,2024-11-13,1,46,4
1907207,26559,1,1,13,259380,2024,2024-11-20,1,47,4
1907208,26559,1,1,13,259380,2024,2024-11-27,1,48,4
1907209,26559,1,1,13,259380,2024,2024-12-04,1,49,4
1907210,26559,1,1,13,259380,2024,2024-12-11,1,50,4
1907211,26559,1,1,13,259380,2024,2024-12-18,1,51,4
1907212,26560,1,1,3,259377,2024,2024-01-09,1,2,1
1907213,26560,1,1,3,259377,2024,2024-01-16,1,3,1
1907214,26560,1,1,3,259377,2024,2024-01-23,1,4,1
1907215,26560,1,1,3,259377,2024,2024-01-30,1,5,1
1907216,26560,1,1,3,259377,2024,2024-02-06,1,6,1
1907217,26560,1,1,3,259377,2024,2024-02-13,1,7,1
1907218,26560,1,1,3,259377,2024,2024-02-20,1,8,1
1907220,26560,2,1,3,259377,2024,2024-03-05,1,10,1
1907221,26560,1,1,3,259377,2024,2024-03-12,1,11,1
1907223,26560,1,1,3,259377,2024,2024-03-26,1,13,1
1907224,26560,1,1,3,259377,2024,2024-04-02,1,14,1
1907225,26560,1,1,3,259377,2024,2024-04-09,1,15,1
1907226,26560,1,1,3,259377,2024,2024-04-16,1,16,1
1907227,26560,1,1,3,259377,2024,2024-04-23,1,17,1
1907228,26560,2,1,3,259377,2024,2024-04-30,1,18,1
1907230,26560,1,1,3,259377,2024,2024-05-14,1,20,1
1907231,26560,1,1,3,259377,2024,2024-05-21,1,21,1
1907232,26560,1,1,3,259377,2024,2024-05-28,1,22,1
1907236,26560,2,1,55,259377,2024,2024-06-28,1,26,10
1907237,26560,2,1,60,259377,2024,2024-07-05,1,27,10
1907238,26560,1,1,19,259377,2024,2024-07-10,1,28,4
1907239,26560,1,1,19,259377,2024,2024-07-17,1,29,4
1907240,26560,1,1,19,259377,2024,2024-07-24,1,30,4
1907241,26560,2,1,20,259377,2024,2024-08-02,1,31,10
1907242,26560,1,1,19,259377,2024,2024-08-07,1,32,4
1907243,26560,1,1,20,259377,2024,2024-08-16,1,33,10
1907244,26560,1,1,19,259377,2024,2024-08-21,1,34,4
1907245,26560,1,1,19,259377,2024,2024-08-28,1,35,4
1907246,26560,1,1,19,259377,2024,2024-09-04,1,36,4
1907247,26560,1,1,19,259377,2024,2024-09-11,1,37,4
1907248,26560,1,1,19,259377,2024,2024-09-18,1,38,4
1907249,26560,1,1,19,259377,2024,2024-09-25,1,39,4
1907250,26560,1,1,19,259377,2024,2024-10-02,1,40,4
1907251,26560,1,1,19,259377,2024,2024-10-09,1,41,4
1907252,26560,1,1,19,259377,2024,2024-10-16,1,42,4
1907253,26560,1,1,20,259377,2024,2024-10-25,1,43,10
1907254,26560,2,1,20,259377,2024,2024-10-31,1,44,10
1907255,26560,1,1,19,259377,2024,2024-11-06,1,45,4
1907256,26560,1,1,19,259377,2024,2024-11-13,1,46,4
1907257,26560,1,1,19,259377,2024,2024-11-20,1,47,4
1907258,26560,1,1,19,259377,2024,2024-11-27,1,48,4
1907259,26560,1,1,19,259377,2024,2024-12-04,1,49,4
1907260,26560,1,1,19,259377,2024,2024-12-11,1,50,4
1907261,26560,1,1,19,259377,2024,2024-12-18,1,51,4
1907262,26561,1,1,14,180698,2024,2024-01-09,2,2,1
1907263,26561,1,1,14,180698,2024,2024-01-16,2,3,1
1907264,26561,1,1,14,180698,2024,2024-01-23,2,4,1
1907265,26561,1,1,14,180698,2024,2024-01-30,2,5,1
1907266,26561,1,1,14,180698,2024,2024-02-06,2,6,1
1907267,26561,1,1,14,180698,2024,2024-02-13,2,7,1
1907268,26561,1,1,14,180698,2024,2024-02-20,2,8,1
1907269,26561,1,1,14,180698,2024,2024-02-27,2,9,1
1907270,26561,1,1,14,180698,2024,2024-03-05,2,10,1
1907271,26561,1,1,14,180698,2024,2024-03-12,2,11,1
1907272,26561,1,1,14,180698,2024,2024-03-19,2,12,1
1907273,26561,1,1,14,180698,2024,2024-03-26,2,13,1
1907274,26561,1,1,14,180698,2024,2024-04-02,2,14,1
1907275,26561,1,1,14,180698,2024,2024-04-09,2,15,1
1907276,26561,1,1,14,180698,2024,2024-04-16,2,16,1
1907277,26561,1,1,14,180698,2024,2024-04-23,2,17,1
1907278,26561,1,1,14,180698,2024,2024-04-30,2,18,1
1907279,26561,1,1,14,180698,2024,2024-05-07,2,19,1
1907280,26561,1,1,14,180698,2024,2024-05-14,2,20,1
1907281,26561,1,1,14,180698,2024,2024-05-21,2,21,1
1907282,26561,1,1,14,180698,2024,2024-05-28,2,22,1
1907283,26561,1,1,14,180698,2024,2024-06-04,2,23,1
1907284,26561,1,1,14,180698,2024,2024-06-11,2,24,1
1907285,26561,1,1,14,180698,2024,2024-06-18,2,25,1
1907286,26561,1,1,14,180698,2024,2024-06-25,2,26,1
1907287,26561,1,1,14,180698,2024,2024-07-02,2,27,1
1907288,26561,1,1,14,180698,2024,2024-07-09,2,28,1
1907289,26561,1,1,14,180698,2024,2024-07-16,2,29,1
1907290,26561,1,1,14,180698,2024,2024-07-23,2,30,1
1907291,26561,1,1,14,180698,2024,2024-07-30,2,31,1
1907292,26561,1,1,14,180698,2024,2024-08-06,2,32,1
