idartist,idperson,alias,periods

9a70505a-4aa3-44bc-88b7-83d2ea7ca689,Paul McCartney & Michael Jackson,


membres
e3c056d2-b30b-46ac-9e25-0a99b55eb4e9,9a70505a-4aa3-44bc-88b7-83d2ea7ca689,,"{""[1981-05-01,1981-07-01)""}"
a2d9c110-7955-4842-82cb-0f577cb9dc48,9a70505a-4aa3-44bc-88b7-83d2ea7ca689,,"{""[1981-05-01,1981-07-01)""}"
